id,order_number,customer_id,status,placed_at,due_at,order_value,created_at,updated_at
97110554-572e-573f-bc00-5a4f1e5c6275,ORD-2024-03285,393faf78-b2fd-5853-8681-a753ed4b4fcd,fulfilled,2024-03-08 12:15:05+00,2024-03-26 12:15:05+00,9951.11,2024-03-08 12:15:05+00,2025-10-02 09:12:34+00
2a5ca580-d173-545c-941f-88eda524d90e,ORD-2024-03286,f889b4ec-b93b-5605-958f-1dfc3444b5b3,fulfilled,2024-10-14 20:28:56+00,2024-11-04 20:28:56+00,6026.16,2024-10-14 20:28:56+00,2025-10-02 09:01:18+00
9c71ed1e-ba02-5e01-98b6-88c3a6d081a3,ORD-2025-03287,7d55d306-caad-5660-a12b-5ad0306f26d2,fulfilled,2025-09-21 21:10:48+00,2025-10-15 21:10:48+00,2362.58,2025-09-21 21:10:48+00,2025-10-02 09:00:51+00
bc77afe3-620e-5df9-a981-17afd0229df2,ORD-2025-03288,200f0d22-59eb-572a-ad29-fb0e66677441,fulfilled,2025-03-08 21:04:23+00,2025-04-02 21:04:23+00,11912.1,2025-03-08 21:04:23+00,2025-10-02 09:09:49+00
605e19dc-2ce8-5651-b5d3-ae760c8ce036,ORD-2024-03289,133323e3-f30b-5552-8866-f13519a92b46,fulfilled,2024-03-20 14:21:11+00,2024-04-06 14:21:11+00,11892.33,2024-03-20 14:21:11+00,2025-10-02 09:13:59+00
d1161c3c-1ac9-5b43-81eb-7a428f914fe3,ORD-2024-03290,011409a3-66d2-55dc-8867-e80805a60484,fulfilled,2024-09-14 16:40:36+00,2024-10-14 16:40:36+00,18964.88,2024-09-14 16:40:36+00,2025-10-02 09:13:52+00
a02867da-26bb-506e-805f-96e69d7cdf78,ORD-2025-03291,5eb52ee2-4fee-5568-ac43-6467c187e810,fulfilled,2025-03-11 13:12:20+00,2025-03-31 13:12:20+00,15175.7,2025-03-11 13:12:20+00,2025-10-02 09:13:16+00
4fcbcd04-3350-5eab-95b4-c9acbaa903a3,ORD-2024-03292,1753fb1c-9c3d-52bb-b2e9-ecf06f988f89,fulfilled,2024-11-24 20:30:49+00,2024-12-12 20:30:49+00,12181.45,2024-11-24 20:30:49+00,2025-10-02 09:28:38+00
40c36954-efac-5b89-ad00-7baa848578d0,ORD-2024-03293,6f3a5775-2e40-5779-9dfa-c54c43a2dfca,fulfilled,2024-02-15 21:16:12+00,2024-03-16 21:16:12+00,13806.83,2024-02-15 21:16:12+00,2025-10-02 09:01:47+00
fe72c7c4-19ad-5b2f-9bcd-a9d516ddf812,ORD-2024-03294,c91863f3-5c41-5605-8aa1-ad5202b92485,fulfilled,2024-09-26 17:32:41+00,2024-10-18 17:32:41+00,15796.01,2024-09-26 17:32:41+00,2025-10-02 09:09:41+00
71b4eeb1-470d-56a5-b079-396cf1c4cbaa,ORD-2025-03295,ce298d02-4045-5a2e-9b82-520d980a5b62,fulfilled,2025-06-12 23:30:27+00,2025-06-25 23:30:27+00,12831.33,2025-06-12 23:30:27+00,2025-10-02 09:10:45+00
942636ff-e917-569b-ab6e-bf2b80fc8904,ORD-2024-03296,1d8b4103-f3c9-5540-a712-476767dc28e9,open,2024-10-06 14:04:52+00,2024-10-26 14:04:52+00,14444.52,2024-10-06 14:04:52+00,2025-10-02 09:13:44+00
f145c9ee-ec1a-5b0e-b9a4-6133d7274be3,ORD-2024-03297,4fb4fef9-39ac-5c7e-b990-884ae28a6989,fulfilled,2024-09-02 23:11:32+00,2024-09-19 23:11:32+00,4824.47,2024-09-02 23:11:32+00,2025-10-02 09:29:47+00
59cb65b8-a5a0-5f57-8303-00b4eddb1e6e,ORD-2025-03298,9f26c0bc-6966-54a1-9c08-868c0efd3088,fulfilled,2025-02-28 19:06:24+00,2025-03-23 19:06:24+00,16578.88,2025-02-28 19:06:24+00,2025-10-02 09:12:23+00
5694a970-6fe1-5591-b911-2957e0f3e548,ORD-2025-03299,011409a3-66d2-55dc-8867-e80805a60484,fulfilled,2025-03-17 19:02:49+00,2025-03-25 19:02:49+00,3934.89,2025-03-17 19:02:49+00,2025-10-02 09:10:01+00
af2d1a99-5525-55d2-833a-849a0aa2c300,ORD-2024-03300,227033b4-440b-5b8b-a991-bd16ff50a72a,fulfilled,2024-11-18 08:39:51+00,2024-12-18 08:39:51+00,16433.51,2024-11-18 08:39:51+00,2025-10-02 09:27:56+00
5a44a951-209e-5410-80d5-93aab030fb11,ORD-2024-03301,ad4bef46-e62e-5954-a16a-a121dc03cc14,fulfilled,2024-09-18 13:00:51+00,2024-10-18 13:00:51+00,23865.9,2024-09-18 13:00:51+00,2025-10-02 09:07:37+00
72cb36a7-5190-5d46-b058-219ce79b53bd,ORD-2024-03302,39ea3b6f-1ccc-55a9-aea2-1199761467d1,open,2024-08-22 00:12:07+00,2024-09-07 00:12:07+00,4140.46,2024-08-22 00:12:07+00,2025-10-02 09:10:08+00
8b188216-6fa4-5fe8-a574-18e1b102027b,ORD-2024-03303,bb2f2ae1-18c4-5098-a7e1-d566d0c4ae1d,fulfilled,2024-09-22 23:36:55+00,2024-10-06 23:36:55+00,9881.67,2024-09-22 23:36:55+00,2025-10-02 09:14:56+00
8687e723-c365-5303-8df4-425859b6fa1a,ORD-2024-03304,e481fd1e-43a6-52e1-b157-e174620a9be0,fulfilled,2024-06-20 23:02:22+00,2024-06-28 23:02:22+00,15592.67,2024-06-20 23:02:22+00,2025-10-02 09:00:52+00
91fbec35-54f3-5939-bc15-b0af7b1e8402,ORD-2024-03305,48dab5b8-92e8-5474-a21c-14f3899fbfbc,fulfilled,2024-10-27 23:31:50+00,2024-11-13 23:31:50+00,24824.31,2024-10-27 23:31:50+00,2025-10-02 09:27:53+00
ad1784b0-86d7-571a-b5c1-a13fac0539e2,ORD-2024-03306,6c181807-9c17-55de-ae06-fef19fa981d5,fulfilled,2024-03-31 00:05:38+00,2024-04-14 00:05:38+00,3321.11,2024-03-31 00:05:38+00,2025-10-02 09:24:37+00
7f5f2162-a7d3-512d-b6f8-891b34c83d61,ORD-2024-03307,b91f2505-9252-51e4-9d94-655524181661,open,2024-03-04 08:02:53+00,2024-03-25 08:02:53+00,28040.71,2024-03-04 08:02:53+00,2025-10-02 09:00:07+00
b48ed908-885a-5e3d-8419-66679fefa247,ORD-2025-03308,8752752c-ea85-5953-b0c8-e686c57f3358,fulfilled,2025-09-10 23:16:03+00,2025-09-25 23:16:03+00,8631.34,2025-09-10 23:16:03+00,2025-10-02 09:18:37+00
9b978843-bbd8-5c7d-909f-420a8db64ec2,ORD-2025-03309,aa160177-983f-55fb-a300-54f5bb4b0abb,fulfilled,2025-03-23 08:08:26+00,2025-04-03 08:08:26+00,5485.07,2025-03-23 08:08:26+00,2025-10-02 09:00:34+00
1844f0c7-ab24-598c-bf14-b0f83df94b45,ORD-2025-03310,ca6a232d-adb6-56ba-8f2a-dbcaf3b586d1,fulfilled,2025-02-02 20:11:31+00,2025-02-20 20:11:31+00,19452.81,2025-02-02 20:11:31+00,2025-10-02 09:12:44+00
504b1657-ac01-5453-bef3-699ac28b9c67,ORD-2025-03311,31d24b0c-6697-5abb-a018-f3585abe2e15,fulfilled,2025-03-26 17:18:44+00,2025-04-18 17:18:44+00,31911.84,2025-03-26 17:18:44+00,2025-10-02 09:07:29+00
4648845d-1ca3-56ba-a32a-1f310ed89b76,ORD-2024-03312,daeec378-5217-5561-9f6c-71dd58e02de2,open,2024-07-06 17:02:02+00,2024-07-31 17:02:02+00,11398.14,2024-07-06 17:02:02+00,2025-10-02 09:27:39+00
09512677-b01e-5968-8f02-2b96f1dea8a9,ORD-2024-03313,f172fd50-b688-5efc-bea7-947ba7a64e8f,fulfilled,2024-02-14 21:02:05+00,2024-02-21 21:02:05+00,46984.03,2024-02-14 21:02:05+00,2025-10-02 09:27:06+00
5e62e8e8-9c64-5df4-813e-c21ea3d6d346,ORD-2024-03314,5b9908a4-3134-5740-b1af-527d2c85fb2a,fulfilled,2024-09-23 10:15:36+00,2024-10-22 10:15:36+00,10882.86,2024-09-23 10:15:36+00,2025-10-02 09:03:16+00
22a6e501-9804-504e-9d71-a6df4a43f385,ORD-2024-03315,2b2bba06-62cd-5f78-a8d6-a1453bc469de,fulfilled,2024-10-26 16:37:02+00,2024-11-20 16:37:02+00,7954.97,2024-10-26 16:37:02+00,2025-10-02 09:17:53+00
979b51e4-1eec-5805-8efb-bb88ab6c00a5,ORD-2025-03316,d00d5bc3-45b3-5b68-81f0-97c93bd378a8,fulfilled,2025-05-17 22:10:10+00,2025-05-25 22:10:10+00,1981.45,2025-05-17 22:10:10+00,2025-10-02 09:03:28+00
01eb5021-540d-529c-8ea0-a8e74ffb7fc8,ORD-2025-03317,6f7ad5b2-ed0c-50f0-891c-05bb92e6d2b9,open,2025-09-01 19:28:10+00,2025-09-16 19:28:10+00,13666.63,2025-09-01 19:28:10+00,2025-10-02 09:04:15+00
dd37d0c5-50e4-5b5d-9fec-65cf93afe9e0,ORD-2024-03318,c3b07d7c-8371-5ac2-9e3c-8f9141b73c34,open,2024-10-20 22:27:09+00,2024-11-11 22:27:09+00,21424.58,2024-10-20 22:27:09+00,2025-10-02 09:25:22+00
f178755c-e50d-53e1-b686-2aa11a04a83a,ORD-2025-03319,0a6f3442-4ba6-5f1e-8b0a-549e62de2b80,at_risk,2025-09-22 11:15:46+00,2025-10-14 11:15:46+00,12507.77,2025-09-22 11:15:46+00,2025-10-02 09:04:28+00
9d24ec77-742f-5197-a33c-6097e1827294,ORD-2025-03320,81da545c-545a-52b8-8cb1-3d70bce618c0,open,2025-02-03 22:19:30+00,2025-03-01 22:19:30+00,26252.14,2025-02-03 22:19:30+00,2025-10-02 09:07:26+00
1c57a965-c980-53dc-be1b-e58039480818,ORD-2024-03321,e8c90630-ecfe-51a8-adfe-ddc893be6ef2,open,2024-03-04 21:38:47+00,2024-03-17 21:38:47+00,19759.83,2024-03-04 21:38:47+00,2025-10-02 09:05:26+00
7310e5dd-5882-5a7e-908e-d541b04ef1fa,ORD-2025-03322,0e771a0b-0882-5015-9069-e87a19142b87,fulfilled,2025-09-21 19:07:44+00,2025-10-07 19:07:44+00,20526.68,2025-09-21 19:07:44+00,2025-10-02 09:26:01+00
be808ac6-3496-5427-a600-e84acdf43b9a,ORD-2024-03323,d2a9c7a5-5929-5f0c-857b-ccea7b4be39a,fulfilled,2024-05-07 00:27:15+00,2024-06-01 00:27:15+00,2937.82,2024-05-07 00:27:15+00,2025-10-02 09:29:43+00
caecebaa-8e82-5961-821b-e6716f590aab,ORD-2025-03324,e835e489-0bf0-53c4-9a30-bf57f142f208,fulfilled,2025-07-03 23:05:26+00,2025-07-26 23:05:26+00,47089.91,2025-07-03 23:05:26+00,2025-10-02 09:20:28+00
8685a27c-9b2d-5708-ad89-a9df9f300677,ORD-2024-03325,9088f62d-40f3-5150-84d3-d53866934800,fulfilled,2024-08-03 21:28:19+00,2024-08-19 21:28:19+00,11243.59,2024-08-03 21:28:19+00,2025-10-02 09:07:03+00
29e753b3-1164-5205-a7c3-e0ba4b6182af,ORD-2024-03326,f33c2f5c-7850-5d82-a362-7b33ac716bab,fulfilled,2024-11-22 14:02:50+00,2024-12-12 14:02:50+00,6423.12,2024-11-22 14:02:50+00,2025-10-02 09:02:44+00
03e0b269-5513-5c0d-9b85-bcc5fa9ffb62,ORD-2025-03327,5adfaa8b-01d5-5619-8e46-9117583ba019,fulfilled,2025-02-24 01:06:04+00,2025-03-20 01:06:04+00,20377.09,2025-02-24 01:06:04+00,2025-10-02 09:18:53+00
a7b17415-8d7f-524e-a3a0-02725b927159,ORD-2024-03328,d13f0b51-3dd9-507f-bfc3-72d0f3eb770b,fulfilled,2024-11-14 09:17:37+00,2024-11-21 09:17:37+00,5035.0,2024-11-14 09:17:37+00,2025-10-02 09:06:36+00
3c64e461-5f25-545f-9385-e7283bba90e4,ORD-2024-03329,9104349d-0bd7-5d42-bd0a-4b4d524c42f3,fulfilled,2024-07-26 20:36:15+00,2024-08-04 20:36:15+00,11362.11,2024-07-26 20:36:15+00,2025-10-02 09:26:09+00
1280a4f6-4f98-578f-b4ee-ee79a6f740c1,ORD-2025-03330,414fe697-ae3b-5ba4-9d8d-609f3bcac251,fulfilled,2025-09-01 19:27:53+00,2025-09-19 19:27:53+00,27628.4,2025-09-01 19:27:53+00,2025-10-02 09:13:14+00
4d060048-20f5-513d-bac1-abc37951c7ed,ORD-2025-03331,6d00fa74-442b-5c59-8448-33e23ef9be25,fulfilled,2025-03-22 15:42:37+00,2025-03-29 15:42:37+00,196573.6,2025-03-22 15:42:37+00,2025-10-02 09:22:38+00
5232012b-38a4-5a08-8209-eb455cd481b3,ORD-2024-03332,9caf6e8b-9b43-53fb-8992-f049e06445bc,fulfilled,2024-04-08 22:29:51+00,2024-04-17 22:29:51+00,26066.59,2024-04-08 22:29:51+00,2025-10-02 09:21:30+00
e8a92038-82c3-53f7-a72d-af1555f82398,ORD-2024-03333,70ac5412-9622-5dd9-bcfe-3627dcbfe4d7,open,2024-09-21 14:40:08+00,2024-10-01 14:40:08+00,19561.26,2024-09-21 14:40:08+00,2025-10-02 09:08:38+00
c11c2eb1-4c1a-57e8-80a3-3d6602a05cad,ORD-2024-03334,8a3127f5-a88a-56a4-ab10-3b18ff1250d5,open,2024-09-02 08:39:47+00,2024-09-13 08:39:47+00,26789.5,2024-09-02 08:39:47+00,2025-10-02 09:17:15+00
cdce62de-a7be-53da-a9b6-a27dc97d7c6e,ORD-2024-03335,17336456-fbad-58a0-8292-ebe6e9a75b23,fulfilled,2024-09-08 09:34:37+00,2024-09-20 09:34:37+00,21019.93,2024-09-08 09:34:37+00,2025-10-02 09:12:04+00
b6a9149f-8416-5ad2-8d1f-ec98b01fdeb0,ORD-2024-03336,d9dc8b11-bdb5-526c-910f-b4a3d7b386cc,fulfilled,2024-09-27 12:15:54+00,2024-10-13 12:15:54+00,5168.52,2024-09-27 12:15:54+00,2025-10-02 09:18:06+00
86e026ed-18c1-5d51-85cf-0d225ab85b6a,ORD-2025-03337,b16df749-5b0f-5bbc-8589-31953166f9dc,fulfilled,2025-03-28 20:29:13+00,2025-04-05 20:29:13+00,26139.98,2025-03-28 20:29:13+00,2025-10-02 09:25:58+00
64f14392-7dd0-5232-9803-f8189b3357e9,ORD-2024-03338,6acf6dfb-226c-5d4b-86de-ffd1413b075c,fulfilled,2024-10-05 20:15:07+00,2024-10-15 20:15:07+00,6891.89,2024-10-05 20:15:07+00,2025-10-02 09:19:10+00
c5277210-a87d-5388-8bea-d000b4aed3d4,ORD-2025-03339,bfd56ab4-092a-5b7c-9106-fabf99a12c17,fulfilled,2025-08-04 20:10:42+00,2025-08-29 20:10:42+00,9332.41,2025-08-04 20:10:42+00,2025-10-02 09:24:24+00
df534262-b0f1-5f8d-b16f-1dce2e9ca31f,ORD-2024-03340,18251f1e-59b7-5e17-afa3-102a0152bf12,fulfilled,2024-10-12 15:40:29+00,2024-10-23 15:40:29+00,8256.55,2024-10-12 15:40:29+00,2025-10-02 09:08:00+00
4e8a765e-c965-5c67-9352-5765203c36b5,ORD-2025-03341,f936e970-8323-5d86-b46f-43081fe6dcb2,fulfilled,2025-05-16 17:33:32+00,2025-05-24 17:33:32+00,30761.15,2025-05-16 17:33:32+00,2025-10-02 09:02:44+00
3ab012f9-c6ef-5572-ad2b-66697ca04f6c,ORD-2025-03342,62b1d22a-8a37-5eae-91a9-26a27288ab0a,fulfilled,2025-03-23 01:33:25+00,2025-04-17 01:33:25+00,5603.76,2025-03-23 01:33:25+00,2025-10-02 09:01:17+00
4eee866c-9243-5b0a-9d7a-86d94a02d94e,ORD-2024-03343,2d571a31-52fb-549e-b113-8843f8ae554c,fulfilled,2024-11-22 10:28:25+00,2024-12-07 10:28:25+00,184116.91,2024-11-22 10:28:25+00,2025-10-02 09:14:18+00
6d9e0119-f13e-5fb8-98b8-233eca01e9a2,ORD-2024-03344,88671a0e-f8b8-57d8-9de7-d8ff5a537025,fulfilled,2024-03-29 22:11:33+00,2024-04-08 22:11:33+00,31485.36,2024-03-29 22:11:33+00,2025-10-02 09:20:22+00
3874972a-1e25-55b9-9655-455d50111fbb,ORD-2024-03345,5aeddbf6-d5b3-5886-a37e-11e0eeb44168,fulfilled,2024-05-26 19:02:00+00,2024-06-15 19:02:00+00,15562.07,2024-05-26 19:02:00+00,2025-10-02 09:11:34+00
ab107d31-943e-5d09-b2e4-3de19741d66e,ORD-2024-03346,03a2d914-9812-5a6f-996d-3abcfcff6685,fulfilled,2024-06-18 23:34:53+00,2024-07-15 23:34:53+00,38487.25,2024-06-18 23:34:53+00,2025-10-02 09:19:55+00
8142c4e0-2253-51db-bc1e-bb160bae3aec,ORD-2025-03347,a092aeef-a49e-55cd-a37e-a908ad3b00b6,open,2025-09-07 17:28:38+00,2025-10-03 17:28:38+00,25841.73,2025-09-07 17:28:38+00,2025-10-02 09:26:25+00
7fa2d70d-7673-5898-9441-6d9c8e5112ba,ORD-2024-03348,c667b381-d28b-5331-8fc6-9eb17edf8c39,fulfilled,2024-05-06 18:34:24+00,2024-05-15 18:34:24+00,25566.26,2024-05-06 18:34:24+00,2025-10-02 09:15:08+00
35e1e1ad-4eaa-517f-9972-d93ed200040a,ORD-2024-03349,f0e65c1c-5450-5c6b-ba76-131802604ba9,fulfilled,2024-11-25 17:32:04+00,2024-12-12 17:32:04+00,15109.52,2024-11-25 17:32:04+00,2025-10-02 09:02:59+00
0db1e2fc-d232-5138-8c3b-a1694a248562,ORD-2024-03350,bd233a6d-c05b-5a47-92ab-6feae0754564,open,2024-03-24 17:11:58+00,2024-04-10 17:11:58+00,18436.79,2024-03-24 17:11:58+00,2025-10-02 09:25:11+00
e16dfe7f-515a-52ae-a72c-c7c20b27a83c,ORD-2024-03351,76a6b397-af59-5efb-bb51-1d5ca79814fc,open,2024-04-17 00:12:12+00,2024-05-14 00:12:12+00,22506.09,2024-04-17 00:12:12+00,2025-10-02 09:02:30+00
d2da9ae2-f61a-518d-b417-078299c34444,ORD-2025-03352,43c2c8a6-d329-555d-a368-f481c8fb4e97,fulfilled,2025-02-14 18:36:56+00,2025-03-08 18:36:56+00,28611.65,2025-02-14 18:36:56+00,2025-10-02 09:22:57+00
cc509c7b-3db8-52ff-a35f-20bfbab5e50a,ORD-2025-03353,9abd0a47-c1c0-553e-8702-db560b0a4be7,fulfilled,2025-04-02 20:25:59+00,2025-04-21 20:25:59+00,12670.33,2025-04-02 20:25:59+00,2025-10-02 09:25:10+00
d7541710-182c-5138-978e-70be62fb7ce4,ORD-2025-03354,1007075d-6620-577d-8aa4-6615240ad010,fulfilled,2025-07-06 23:08:57+00,2025-08-03 23:08:57+00,5580.1,2025-07-06 23:08:57+00,2025-10-02 09:12:23+00
23b9c148-e368-5693-9d87-79ff8483fc59,ORD-2025-03355,bca14d90-2de8-5773-abcc-61a1e1d8bd1c,open,2025-06-01 21:00:42+00,2025-06-12 21:00:42+00,27879.08,2025-06-01 21:00:42+00,2025-10-02 09:22:35+00
ae2f983a-5330-5682-8920-0733e1a6ba75,ORD-2024-03356,5154583f-eb5c-559f-8b39-236b562006a4,fulfilled,2024-05-02 20:01:53+00,2024-05-13 20:01:53+00,38133.43,2024-05-02 20:01:53+00,2025-10-02 09:20:40+00
4ec10126-d544-5eb7-b5a2-79ddd31d3202,ORD-2024-03357,22784d20-f94a-5282-9ffc-9be2a5d77f2d,open,2024-08-14 21:12:19+00,2024-08-23 21:12:19+00,10122.78,2024-08-14 21:12:19+00,2025-10-02 09:29:36+00
323f5d63-5385-5a89-b8c2-114b020b2e87,ORD-2025-03358,a8bb87b4-e772-5ed8-aa46-e542c4a680da,fulfilled,2025-02-26 00:43:40+00,2025-03-28 00:43:40+00,8540.06,2025-02-26 00:43:40+00,2025-10-02 09:23:16+00
08401f0f-eea0-540d-af74-d0f4cea272ef,ORD-2024-03359,9c63b32d-3d26-587f-8909-1ced3f3dec17,open,2024-12-22 17:03:29+00,2024-12-30 17:03:29+00,176355.23,2024-12-22 17:03:29+00,2025-10-02 09:14:11+00
ebdac43e-2550-5ebb-8c5f-4d5b05542785,ORD-2024-03360,69620e0a-b6d8-576c-a2d3-f2b60fc5605c,fulfilled,2024-03-12 11:02:08+00,2024-04-03 11:02:08+00,6565.28,2024-03-12 11:02:08+00,2025-10-02 09:20:18+00
5e5f5588-b5c0-5175-9213-8a6a20a47628,ORD-2024-03361,d52766c3-9e6a-5276-b199-3cfc14901f1c,fulfilled,2024-10-13 12:18:34+00,2024-10-27 12:18:34+00,42405.13,2024-10-13 12:18:34+00,2025-10-02 09:17:32+00
b24b6898-f7e2-5335-9040-a83a8bd6a402,ORD-2024-03362,c7b170c5-c03a-56a4-88de-9161a7e65f02,fulfilled,2024-10-08 21:16:09+00,2024-10-30 21:16:09+00,5172.47,2024-10-08 21:16:09+00,2025-10-02 09:01:32+00
cc08e40f-e555-516f-a80e-d631e29be053,ORD-2025-03363,87fcfb6b-7eb6-55ab-bdd5-a87a835ad3c8,fulfilled,2025-08-13 00:00:44+00,2025-09-09 00:00:44+00,24160.0,2025-08-13 00:00:44+00,2025-10-02 09:24:09+00
f31347d5-060d-5802-918e-238bc2e3dc55,ORD-2025-03364,ef73b364-b01f-5b23-b4ac-0c4b8a76c5e7,fulfilled,2025-04-28 16:34:20+00,2025-05-16 16:34:20+00,10641.89,2025-04-28 16:34:20+00,2025-10-02 09:11:15+00
18b1c6e3-171f-5ba6-83a9-4ff0eb4d24a4,ORD-2025-03365,43d1abf6-ae9f-51c1-aa77-c4b7e6cc773f,fulfilled,2025-04-12 01:33:25+00,2025-04-30 01:33:25+00,38049.58,2025-04-12 01:33:25+00,2025-10-02 09:04:57+00
67150208-38ae-5806-a198-cc6e177dda13,ORD-2025-03366,391f80b2-9141-5088-bff2-5a9159f0aed3,fulfilled,2025-03-05 14:40:47+00,2025-04-01 14:40:47+00,12034.45,2025-03-05 14:40:47+00,2025-10-02 09:10:17+00
15961fd5-4724-5b6a-9a11-bf7a79acd9d2,ORD-2025-03367,7a47a822-2b09-5694-ab56-50b698be5129,at_risk,2025-09-19 10:30:31+00,2025-10-17 10:30:31+00,17286.59,2025-09-19 10:30:31+00,2025-10-02 09:21:44+00
697c89d8-77fc-56db-ab5b-468c364a621e,ORD-2024-03368,f876b371-973e-522b-b3a9-8ee72107e985,fulfilled,2024-09-06 00:27:51+00,2024-10-01 00:27:51+00,1177.06,2024-09-06 00:27:51+00,2025-10-02 09:24:58+00
aaf95aeb-f3ee-5ccb-8457-3ab012dd495d,ORD-2024-03369,8a102111-827f-54d5-8d03-e56d37eb1eb0,fulfilled,2024-03-09 20:06:24+00,2024-03-30 20:06:24+00,217167.04,2024-03-09 20:06:24+00,2025-10-02 09:09:42+00
55be1e9f-c3f6-5241-a7fb-8c6f41a66cf4,ORD-2024-03370,15756e6e-85c3-577b-950c-76e4d139d70b,fulfilled,2024-07-14 18:26:37+00,2024-08-06 18:26:37+00,1113.62,2024-07-14 18:26:37+00,2025-10-02 09:19:40+00
8682b57b-fd35-5d0d-ae2a-8f74d476fc78,ORD-2025-03371,32a481ed-5177-5e12-b5c9-d5fb04558ebb,fulfilled,2025-02-07 21:14:20+00,2025-02-22 21:14:20+00,20663.43,2025-02-07 21:14:20+00,2025-10-02 09:29:00+00
33be71a8-d6df-5210-98ce-fbd29c68215a,ORD-2024-03372,1dcb9964-f186-5b80-b507-6e3ca3dd72d7,fulfilled,2024-04-04 00:38:42+00,2024-05-01 00:38:42+00,9319.27,2024-04-04 00:38:42+00,2025-10-02 09:27:00+00
26238094-5cc7-5d69-929b-1000394d61c0,ORD-2024-03373,b515cced-3623-5f57-b080-b473400225f5,fulfilled,2024-11-15 12:00:52+00,2024-11-25 12:00:52+00,21046.05,2024-11-15 12:00:52+00,2025-10-02 09:17:31+00
a6ca47ec-9f9b-5a5a-adc5-28d833407efc,ORD-2024-03374,be28f57a-f99d-5214-962c-8161db3db2d6,open,2024-09-19 16:36:03+00,2024-09-30 16:36:03+00,4192.82,2024-09-19 16:36:03+00,2025-10-02 09:11:16+00
fcf028ed-a15f-5e86-9e0c-54cde7fee73c,ORD-2025-03375,1b2fd094-01c8-50dd-adf9-b9dc0d74e4c0,open,2025-02-09 01:29:54+00,2025-03-07 01:29:54+00,19005.55,2025-02-09 01:29:54+00,2025-10-02 09:20:33+00
27cd0d2c-9cd7-5e25-8aac-d73c4721f252,ORD-2025-03376,f23bc24c-aa9f-538f-ad1d-f35a8d264225,fulfilled,2025-03-03 14:12:08+00,2025-04-02 14:12:08+00,3378.21,2025-03-03 14:12:08+00,2025-10-02 09:11:08+00
879a0d80-42d8-5150-82fd-655a1dceae4e,ORD-2025-03377,8ab74278-fbb2-5462-8b60-20e4e4f7618b,fulfilled,2025-09-05 13:16:40+00,2025-09-19 13:16:40+00,25429.14,2025-09-05 13:16:40+00,2025-10-02 09:03:07+00
5bb949c0-fbc1-549e-a901-a89ac83f7345,ORD-2024-03378,e73230fc-a91f-5805-928a-30b1e756797d,fulfilled,2024-11-02 08:38:15+00,2024-11-16 08:38:15+00,17545.44,2024-11-02 08:38:15+00,2025-10-02 09:20:32+00
e87ed70b-951d-5818-84c4-bdcbce9ef3ae,ORD-2024-03379,6866b05b-7353-5424-b036-3fadf5561558,fulfilled,2024-01-20 17:13:53+00,2024-02-18 17:13:53+00,23761.21,2024-01-20 17:13:53+00,2025-10-02 09:03:39+00
ca4f4105-ca50-53bd-8047-9a1a8452f516,ORD-2024-03380,04b96055-2da3-5ea5-a90d-ac2c1cea215e,fulfilled,2024-09-12 16:10:10+00,2024-09-27 16:10:10+00,36208.71,2024-09-12 16:10:10+00,2025-10-02 09:15:49+00
264ac014-03ca-508d-8ab7-787aa2048fe5,ORD-2024-03381,9669d8d4-2883-5969-a787-d6cb2dd96668,fulfilled,2024-02-16 17:15:51+00,2024-03-16 17:15:51+00,18618.8,2024-02-16 17:15:51+00,2025-10-02 09:14:01+00
e8d38553-42a2-564d-b125-dd6503b4b6f4,ORD-2024-03382,073fb9eb-b238-579e-b630-7a8b2297b323,open,2024-09-16 13:27:37+00,2024-10-14 13:27:37+00,23007.56,2024-09-16 13:27:37+00,2025-10-02 09:19:03+00
8e18cbed-d84b-558b-9e4b-27ecbf0e9a86,ORD-2024-03383,df2123a8-f628-59ef-9930-fec85f44cb6c,fulfilled,2024-05-14 23:18:19+00,2024-05-31 23:18:19+00,47333.48,2024-05-14 23:18:19+00,2025-10-02 09:23:34+00
a5f9fc2c-2d84-5560-a66c-94b305aa4f58,ORD-2024-03384,fff984d9-fdb9-5beb-8425-09c0748f8d86,fulfilled,2024-11-14 11:33:29+00,2024-11-25 11:33:29+00,168035.08,2024-11-14 11:33:29+00,2025-10-02 09:29:14+00
46a23213-8df0-5b95-9b3f-e87bee7df4b8,ORD-2024-03385,fe2f2f90-7aa9-5ad4-bfeb-3b9e7814dec6,fulfilled,2024-08-20 22:14:31+00,2024-09-04 22:14:31+00,26128.47,2024-08-20 22:14:31+00,2025-10-02 09:11:28+00
5eb3e288-28cd-5f27-a199-a9481b1d7fc3,ORD-2025-03386,f0e65c1c-5450-5c6b-ba76-131802604ba9,open,2025-03-10 16:30:40+00,2025-03-23 16:30:40+00,13945.35,2025-03-10 16:30:40+00,2025-10-02 09:10:38+00
dc910ab8-b97b-5aba-a3d2-12599fef91fb,ORD-2024-03387,d527e7bf-5d66-503a-bc38-f5ec5c317d76,fulfilled,2024-10-21 16:40:17+00,2024-11-09 16:40:17+00,48764.77,2024-10-21 16:40:17+00,2025-10-02 09:04:35+00
