id,shipment_id,status,previous_status,changed_at,recorded_at,source
e26b3329-d810-5651-9c59-e7d66ed61163,9b59973e-351b-5101-b4bc-0e41dbec5908,delivered,in_transit,2024-04-06 00:40:30+00,2024-04-06 01:11:30+00,carrier_feed
2f2109db-ab92-5b41-b3c2-de3bc14557a0,ba87a494-6fe0-5ebc-8ab9-1a3a77c5722b,scheduled,,2024-10-22 02:07:11+00,2024-10-22 02:20:11+00,carrier_feed
889f68e2-3141-512a-bfbc-521363477dbd,ba87a494-6fe0-5ebc-8ab9-1a3a77c5722b,in_transit,scheduled,2024-10-24 05:31:32+00,2024-10-24 05:54:32+00,carrier_feed
5f4d74fd-5420-5ace-880c-2ae3118a6793,ba87a494-6fe0-5ebc-8ab9-1a3a77c5722b,delivered,in_transit,2024-11-01 04:43:16+00,2024-11-01 05:07:16+00,carrier_feed
1ca22b9e-ec24-5160-bd66-07ddea87f063,04349d45-d6a4-5985-b826-556d034708c7,scheduled,,2024-10-03 01:00:17+00,2024-10-03 01:19:17+00,carrier_feed
d6a507b5-64fe-5969-a1cf-e31a4d3bfbe0,04349d45-d6a4-5985-b826-556d034708c7,in_transit,scheduled,2024-10-03 03:42:05+00,2024-10-03 04:13:05+00,carrier_feed
a10babe9-014e-5ae2-a4d8-6abffda10a17,04349d45-d6a4-5985-b826-556d034708c7,delivered,in_transit,2024-10-10 22:19:24+00,2024-10-10 22:55:24+00,carrier_feed
1877c912-ae7a-504f-a35a-d8321784c546,2a025639-e267-5243-ab0f-f3ecdbd29246,scheduled,,2024-09-19 15:31:38+00,2024-09-19 16:06:38+00,carrier_feed
40b22dc2-9c3e-5ead-8a11-5e04e25408fd,2a025639-e267-5243-ab0f-f3ecdbd29246,in_transit,scheduled,2024-09-22 19:52:34+00,2024-09-22 19:57:34+00,carrier_feed
5497348f-1688-593e-9c04-3669d4dad1e5,2a025639-e267-5243-ab0f-f3ecdbd29246,delayed,in_transit,2024-09-27 02:26:53+00,2024-09-27 02:47:53+00,carrier_feed
b1d38bb4-76ac-52bb-9fb1-a8a8701c7917,2a025639-e267-5243-ab0f-f3ecdbd29246,delivered,delayed,2024-10-14 20:26:43+00,2024-10-14 21:11:43+00,carrier_feed
4910aad7-afe4-598e-b3ae-53a71d2ecbb1,2447c18e-d3a1-5876-8126-c45b40ab16b7,scheduled,,2024-09-23 21:12:00+00,2024-09-23 21:22:00+00,carrier_feed
d21452fc-1302-54dc-852e-cf9c473e4572,2447c18e-d3a1-5876-8126-c45b40ab16b7,in_transit,scheduled,2024-09-27 04:29:43+00,2024-09-27 04:39:43+00,carrier_feed
574407f1-6190-5cba-9c9b-44271b6fa9eb,2447c18e-d3a1-5876-8126-c45b40ab16b7,delivered,in_transit,2024-10-04 04:53:25+00,2024-10-04 04:59:25+00,carrier_feed
2d587ef7-6e59-505d-8fad-daa9d9cd4717,2d82674c-1c49-5420-bbb3-25403444feeb,scheduled,,2024-05-19 18:47:34+00,2024-05-19 19:24:34+00,carrier_feed
64d7afaf-d84c-5f62-a923-2d9ea74c965b,2d82674c-1c49-5420-bbb3-25403444feeb,in_transit,scheduled,2024-05-21 21:00:17+00,2024-05-21 21:07:17+00,carrier_feed
1fbf14ba-4a19-5d68-b157-555739c1069c,2d82674c-1c49-5420-bbb3-25403444feeb,delivered,in_transit,2024-05-25 21:08:22+00,2024-05-25 21:16:22+00,carrier_feed
bcd015ed-ba7e-5513-b79f-419aa9cda085,351630fe-7a69-50e8-9ef7-dc32b0f216a3,scheduled,,2024-03-16 20:03:56+00,2024-03-16 20:48:56+00,carrier_feed
5d36f56d-c065-566d-a6f6-816338626000,351630fe-7a69-50e8-9ef7-dc32b0f216a3,in_transit,scheduled,2024-03-19 21:20:17+00,2024-03-19 21:36:17+00,carrier_feed
b6bddad0-475d-5f0f-a39a-c23995408abd,351630fe-7a69-50e8-9ef7-dc32b0f216a3,delivered,in_transit,2024-03-27 19:04:06+00,2024-03-27 19:34:06+00,carrier_feed
5e82a6c3-6f02-5b0d-af42-8b9cba06bbd5,e292f42c-5cf3-56ee-93fe-f2c18cc3f953,scheduled,,2024-07-26 23:45:15+00,2024-07-27 00:07:15+00,carrier_feed
65f64c14-90a0-5707-b7f1-2e668bcfca16,e292f42c-5cf3-56ee-93fe-f2c18cc3f953,in_transit,scheduled,2024-07-27 08:22:50+00,2024-07-27 09:06:50+00,carrier_feed
bec83f36-1850-57d9-a36a-122cc4cfe886,e292f42c-5cf3-56ee-93fe-f2c18cc3f953,delivered,in_transit,2024-07-29 14:04:05+00,2024-07-29 14:15:05+00,carrier_feed
d81591c2-d83f-5d4a-b58e-966a2881eb9b,4d506d3e-790a-52ce-b6cd-bfd1f3661923,scheduled,,2024-02-15 20:54:29+00,2024-02-15 21:11:29+00,carrier_feed
5e0f90ec-a185-56d7-a596-2fe7b665d3b1,4d506d3e-790a-52ce-b6cd-bfd1f3661923,in_transit,scheduled,2024-02-18 05:02:27+00,2024-02-18 05:27:27+00,carrier_feed
5576d563-6514-53e2-8852-532ae7424c94,4d506d3e-790a-52ce-b6cd-bfd1f3661923,delivered,in_transit,2024-02-20 05:36:20+00,2024-02-20 06:18:20+00,carrier_feed
7205f63f-172b-55e1-adbd-3e0e46f866d6,ed3a84c2-d4ac-535d-93c2-eec7b6ac02d7,scheduled,,2024-09-10 17:29:06+00,2024-09-10 18:04:06+00,carrier_feed
6fcbba9c-0b66-5e83-8962-b4efae155fa3,ed3a84c2-d4ac-535d-93c2-eec7b6ac02d7,in_transit,scheduled,2024-09-10 20:12:07+00,2024-09-10 20:33:07+00,carrier_feed
1b28eda8-7e43-50c3-9b48-744cb188f9bc,ed3a84c2-d4ac-535d-93c2-eec7b6ac02d7,delivered,in_transit,2024-09-16 16:22:44+00,2024-09-16 17:00:44+00,carrier_feed
6debe439-3d57-54fb-9380-537ee6729bb6,a03ce4c2-3920-501f-9af5-41cd5f8cfac2,scheduled,,2024-01-10 02:17:13+00,2024-01-10 02:59:13+00,carrier_feed
e3a1b8ef-2639-5791-8ef1-1857a9b2f38e,a03ce4c2-3920-501f-9af5-41cd5f8cfac2,in_transit,scheduled,2024-01-12 04:56:56+00,2024-01-12 05:23:56+00,carrier_feed
ebf24153-aaa9-50f8-a1c5-4ed90e59a932,a03ce4c2-3920-501f-9af5-41cd5f8cfac2,delivered,in_transit,2024-01-19 02:40:21+00,2024-01-19 03:10:21+00,carrier_feed
266eb664-41c7-5652-8afc-aa3d7377de10,ac7da3f9-9321-5d81-9735-a552e5cdcf4a,scheduled,,2024-10-04 14:14:27+00,2024-10-04 14:36:27+00,carrier_feed
8823abfb-bbfb-5022-a3db-4949e270b3f8,ac7da3f9-9321-5d81-9735-a552e5cdcf4a,in_transit,scheduled,2024-10-04 16:28:30+00,2024-10-04 16:41:30+00,carrier_feed
9a8f479a-739e-5f41-81f0-cb405b03fd1f,ac7da3f9-9321-5d81-9735-a552e5cdcf4a,delivered,in_transit,2024-10-07 06:43:45+00,2024-10-07 07:11:45+00,carrier_feed
1d360d81-0d7a-5e2b-9898-278519274e57,443aca7b-4424-5a05-bc93-323e75973905,scheduled,,2024-05-31 21:02:34+00,2024-05-31 21:16:34+00,carrier_feed
98769c61-8715-54ca-b99c-ffd42fa29741,443aca7b-4424-5a05-bc93-323e75973905,in_transit,scheduled,2024-06-04 06:02:48+00,2024-06-04 06:38:48+00,carrier_feed
1e5fbfbe-2d92-5f27-b711-a7e1055094df,443aca7b-4424-5a05-bc93-323e75973905,delivered,in_transit,2024-06-09 06:34:44+00,2024-06-09 07:00:44+00,carrier_feed
f8abc637-cab1-509f-b527-20c46687d95f,408b0f46-b978-540c-9be8-9fa3d937593c,scheduled,,2024-01-31 22:15:14+00,2024-01-31 22:33:14+00,carrier_feed
977ed5b3-6e9b-5a60-80f0-ba2352b53a1f,408b0f46-b978-540c-9be8-9fa3d937593c,in_transit,scheduled,2024-02-01 05:17:06+00,2024-02-01 05:27:06+00,carrier_feed
e207c308-9662-5c2d-ae31-f9cf08f4c169,408b0f46-b978-540c-9be8-9fa3d937593c,delivered,in_transit,2024-02-03 13:24:40+00,2024-02-03 13:57:40+00,carrier_feed
10b1d887-5d91-5761-ae9b-218f8f8e72f0,af726b07-b87b-59c9-a829-ec88472478b5,scheduled,,2024-07-01 17:24:48+00,2024-07-01 18:00:48+00,carrier_feed
5f9aec55-5647-540c-835a-2290f614472b,af726b07-b87b-59c9-a829-ec88472478b5,in_transit,scheduled,2024-07-04 22:57:38+00,2024-07-04 23:39:38+00,carrier_feed
16f7a9fc-8f22-586d-bd78-4b11bf4f4c57,af726b07-b87b-59c9-a829-ec88472478b5,delivered,in_transit,2024-07-08 20:34:11+00,2024-07-08 20:43:11+00,carrier_feed
3458e875-8b85-5488-a277-d30912ea3ca5,5273b90b-e421-5d33-a716-84f3b770dd36,scheduled,,2024-05-09 20:09:38+00,2024-05-09 20:14:38+00,carrier_feed
d304a170-c5ec-587c-9526-c718d24fc710,5273b90b-e421-5d33-a716-84f3b770dd36,in_transit,scheduled,2024-05-09 21:22:03+00,2024-05-09 21:50:03+00,carrier_feed
0b1e23b5-87b5-5c47-b984-a5ca00291c4c,5273b90b-e421-5d33-a716-84f3b770dd36,delivered,in_transit,2024-05-15 04:23:04+00,2024-05-15 04:42:04+00,carrier_feed
0516a66f-9584-5bdf-8bce-d9bb09c68870,169ec913-1735-5e13-a285-066ed8015daf,scheduled,,2024-04-12 18:04:13+00,2024-04-12 18:37:13+00,carrier_feed
95d8c2da-5f22-5b8c-bad1-d86979d81c1b,169ec913-1735-5e13-a285-066ed8015daf,in_transit,scheduled,2024-04-16 03:06:21+00,2024-04-16 03:22:21+00,carrier_feed
c4fefc92-b285-5ab7-a94f-15bd4cefda0f,169ec913-1735-5e13-a285-066ed8015daf,delayed,in_transit,2024-04-25 09:19:36+00,2024-04-25 09:46:36+00,carrier_feed
318716ae-390e-5623-8440-9a5a61f1a076,169ec913-1735-5e13-a285-066ed8015daf,delivered,delayed,2024-04-30 03:26:21+00,2024-04-30 03:57:21+00,carrier_feed
c34c2bab-a137-5133-a432-5e147d5aa059,e58f22f7-4e9d-58d0-8c0b-e4623f3c4c37,scheduled,,2024-09-11 18:52:54+00,2024-09-11 19:19:54+00,carrier_feed
506d9906-2fa0-5091-ac31-df4c8fdeffe2,e58f22f7-4e9d-58d0-8c0b-e4623f3c4c37,in_transit,scheduled,2024-09-12 02:32:50+00,2024-09-12 03:01:50+00,carrier_feed
853123e6-7d00-575d-9758-ddd9f93bf117,e58f22f7-4e9d-58d0-8c0b-e4623f3c4c37,delayed,in_transit,2024-09-16 08:50:33+00,2024-09-16 09:09:33+00,carrier_feed
a2112a3f-3c87-5f37-ab59-e7820cd50dcd,e58f22f7-4e9d-58d0-8c0b-e4623f3c4c37,delivered,delayed,2024-09-28 03:03:57+00,2024-09-28 03:21:57+00,carrier_feed
7cb09734-bc65-5336-b18c-25cd552a9fd8,82bdcee2-5b2d-59a3-a2a7-8ef5e6ce51ba,scheduled,,2024-11-02 15:04:19+00,2024-11-02 15:40:19+00,carrier_feed
4fcdf51b-d2bc-5002-ba75-6cf4dafb7949,82bdcee2-5b2d-59a3-a2a7-8ef5e6ce51ba,in_transit,scheduled,2024-11-04 17:34:08+00,2024-11-04 17:51:08+00,carrier_feed
ae60fc61-efc4-5097-a5aa-0ce7fa064477,82bdcee2-5b2d-59a3-a2a7-8ef5e6ce51ba,delivered,in_transit,2024-11-13 14:50:55+00,2024-11-13 15:11:55+00,carrier_feed
64e3c53d-ee76-5fde-99ba-929e094aa190,c82a9fb1-fde7-5705-b328-7db15d577410,scheduled,,2024-09-24 16:55:08+00,2024-09-24 17:12:08+00,carrier_feed
df4e7610-900d-52bf-b542-4babdb20981a,c82a9fb1-fde7-5705-b328-7db15d577410,in_transit,scheduled,2024-09-25 00:15:29+00,2024-09-25 00:39:29+00,carrier_feed
9742bd2c-fe0f-5216-9b1c-4e43c6797303,c82a9fb1-fde7-5705-b328-7db15d577410,delivered,in_transit,2024-09-29 12:20:26+00,2024-09-29 12:59:26+00,carrier_feed
11a6a964-8f83-5686-92dc-9cadb100ec15,472114bf-4181-5025-a0f9-3b3d80fe19a3,scheduled,,2024-03-16 22:31:38+00,2024-03-16 23:11:38+00,carrier_feed
1a8a2d14-ed03-5613-ac9a-be9c6d1cabfa,472114bf-4181-5025-a0f9-3b3d80fe19a3,in_transit,scheduled,2024-03-19 01:50:53+00,2024-03-19 02:33:53+00,carrier_feed
f2cc9ab8-df1c-546a-832d-e256d5aff17f,472114bf-4181-5025-a0f9-3b3d80fe19a3,delivered,in_transit,2024-03-23 03:58:33+00,2024-03-23 04:07:33+00,carrier_feed
181546c0-5c8c-599c-bf70-2c10bb442a46,a003ccf5-7584-5a9b-af94-b2d49e745b7e,scheduled,,2024-11-15 12:38:16+00,2024-11-15 13:22:16+00,carrier_feed
2689c986-1617-58b3-afc7-1e3e6fc06808,a003ccf5-7584-5a9b-af94-b2d49e745b7e,in_transit,scheduled,2024-11-17 21:42:46+00,2024-11-17 21:50:46+00,carrier_feed
17e09443-d932-57d0-afd7-6d99ad87b745,a003ccf5-7584-5a9b-af94-b2d49e745b7e,delivered,in_transit,2024-11-22 22:03:20+00,2024-11-22 22:09:20+00,carrier_feed
1fa4e928-7fb3-511e-8068-d24749add51f,9ec1eb96-11fd-5723-ae43-b0552fb00788,scheduled,,2024-07-06 01:42:01+00,2024-07-06 01:48:01+00,carrier_feed
1cc17e70-85d8-512d-a5eb-31f127def6a2,9ec1eb96-11fd-5723-ae43-b0552fb00788,in_transit,scheduled,2024-07-06 04:48:54+00,2024-07-06 04:54:54+00,carrier_feed
20212e21-bcba-50a2-8835-8dabbcfd91d2,9ec1eb96-11fd-5723-ae43-b0552fb00788,delivered,in_transit,2024-07-15 03:14:38+00,2024-07-15 03:29:38+00,carrier_feed
f81785a0-7865-51fc-8c9f-4bc0bb34d372,6cb5224b-0eb4-50e5-9583-303b9d2efd41,scheduled,,2024-11-13 22:29:46+00,2024-11-13 22:50:46+00,carrier_feed
63e2e259-2ceb-5975-9ce5-464919bcbd0f,6cb5224b-0eb4-50e5-9583-303b9d2efd41,in_transit,scheduled,2024-11-17 02:45:32+00,2024-11-17 03:01:32+00,carrier_feed
ef0c0d18-26b1-5662-8f1f-abb10bdcc05d,6cb5224b-0eb4-50e5-9583-303b9d2efd41,delivered,in_transit,2024-11-23 22:27:28+00,2024-11-23 22:33:28+00,carrier_feed
d26fb8d3-86c1-58f6-a3cb-9e5d81c7c9c2,7d38b73c-3467-5c88-af4f-50f67d069a9a,scheduled,,2024-09-15 16:47:07+00,2024-09-15 16:56:07+00,carrier_feed
34693a86-2c4a-5eca-81af-d8bc7911af5f,7d38b73c-3467-5c88-af4f-50f67d069a9a,in_transit,scheduled,2024-09-15 19:05:58+00,2024-09-15 19:18:58+00,carrier_feed
d4063292-4d59-54f7-bf45-90b4269d05c2,7d38b73c-3467-5c88-af4f-50f67d069a9a,delivered,in_transit,2024-09-18 06:23:41+00,2024-09-18 06:56:41+00,carrier_feed
e95a7553-a816-5b9b-979f-30569612ed68,5fb8edf4-2d1a-58bf-ac97-c354df743b3c,scheduled,,2024-10-17 17:48:29+00,2024-10-17 18:22:29+00,carrier_feed
d9a35a5e-c547-5609-95e0-54c9ce481533,5fb8edf4-2d1a-58bf-ac97-c354df743b3c,in_transit,scheduled,2024-10-20 20:10:19+00,2024-10-20 20:39:19+00,carrier_feed
d5afd611-1ccc-5399-8d3f-eb1bdb6d9b47,5fb8edf4-2d1a-58bf-ac97-c354df743b3c,delivered,in_transit,2024-10-29 03:33:19+00,2024-10-29 03:39:19+00,carrier_feed
cb74052b-a741-527a-b736-d075a37b81fd,efe35a26-3fa3-59ff-99c3-46d39587527d,scheduled,,2024-09-20 23:50:22+00,2024-09-21 00:19:22+00,carrier_feed
3f3cd291-8798-5a10-9a03-9a67d7ede76d,efe35a26-3fa3-59ff-99c3-46d39587527d,in_transit,scheduled,2024-09-24 08:12:51+00,2024-09-24 08:42:51+00,carrier_feed
a9fa0ee2-0b84-5798-9424-7437c67c88f4,efe35a26-3fa3-59ff-99c3-46d39587527d,delivered,in_transit,2024-10-03 04:28:50+00,2024-10-03 04:41:50+00,carrier_feed
da7c1ca6-c207-5de6-a46c-e042039826d3,20cd10f7-8ca1-5287-a77a-f3f8c65a33cf,scheduled,,2024-05-23 19:02:49+00,2024-05-23 19:30:49+00,carrier_feed
8b2d0fc8-7c8d-5b1c-abdc-ec4881f240d4,20cd10f7-8ca1-5287-a77a-f3f8c65a33cf,in_transit,scheduled,2024-05-25 22:28:30+00,2024-05-25 23:10:30+00,carrier_feed
118618ad-89fd-5ba1-97c3-ab30321ecdab,20cd10f7-8ca1-5287-a77a-f3f8c65a33cf,delivered,in_transit,2024-05-30 02:31:36+00,2024-05-30 02:59:36+00,carrier_feed
e186192c-5e5d-5bbb-9903-54ebcf572f5b,f50c935a-f9f9-5199-91c1-7dc71c798c17,scheduled,,2024-11-06 22:14:37+00,2024-11-06 22:49:37+00,carrier_feed
7983f36b-3b81-5fa3-a163-10453438bdb0,f50c935a-f9f9-5199-91c1-7dc71c798c17,in_transit,scheduled,2024-11-07 01:34:47+00,2024-11-07 02:13:47+00,carrier_feed
32c9f8df-abb7-5d12-bfc4-c63a74a50da7,f50c935a-f9f9-5199-91c1-7dc71c798c17,delivered,in_transit,2024-11-14 13:00:01+00,2024-11-14 13:35:01+00,carrier_feed
49afbfea-cdc1-5b9d-b7dd-67b6c825b4ba,a10dc853-7680-59e0-902f-02274a06081f,scheduled,,2024-03-05 15:18:42+00,2024-03-05 15:41:42+00,carrier_feed
42c6d848-6fe9-59d2-91c5-79959b828f7f,a10dc853-7680-59e0-902f-02274a06081f,in_transit,scheduled,2024-03-07 17:48:50+00,2024-03-07 18:12:50+00,carrier_feed
b66106c9-496f-5e50-8948-a5127507d68d,a10dc853-7680-59e0-902f-02274a06081f,delivered,in_transit,2024-03-11 04:02:43+00,2024-03-11 04:14:43+00,carrier_feed
e263c76c-d6ef-5648-999b-d40fab2009f1,6c8a561c-f098-500b-ade4-3680e50e021a,scheduled,,2024-07-22 19:27:29+00,2024-07-22 19:38:29+00,carrier_feed
de555ce0-974d-51f1-a49b-14fe2273f96c,6c8a561c-f098-500b-ade4-3680e50e021a,in_transit,scheduled,2024-07-25 04:03:46+00,2024-07-25 04:16:46+00,carrier_feed
3e58ab82-93eb-5070-81e0-2e62eb480d9c,6c8a561c-f098-500b-ade4-3680e50e021a,delivered,in_transit,2024-07-29 04:19:27+00,2024-07-29 04:56:27+00,carrier_feed
7ed47565-42f9-50e5-9429-4c67ff34ff0d,4ab8dab8-6a59-5e00-829c-5588973d887c,scheduled,,2024-04-01 19:48:46+00,2024-04-01 20:12:46+00,carrier_feed
8ca3738d-40c0-5912-8663-b5043da0bbee,4ab8dab8-6a59-5e00-829c-5588973d887c,in_transit,scheduled,2024-04-04 00:24:57+00,2024-04-04 01:01:57+00,carrier_feed
41000904-9104-5d80-bf23-9ad32600af21,4ab8dab8-6a59-5e00-829c-5588973d887c,delayed,in_transit,2024-04-10 06:45:32+00,2024-04-10 07:08:32+00,carrier_feed
8f9d7c8d-a34d-53c3-bcdf-118f729b1e4a,4ab8dab8-6a59-5e00-829c-5588973d887c,delivered,delayed,2024-04-12 00:29:55+00,2024-04-12 00:45:55+00,carrier_feed
d81b5703-9a33-5416-9d15-e5f7e0019681,c9073cb1-68fe-5de4-835c-631869111900,scheduled,,2024-02-07 23:41:32+00,2024-02-07 23:51:32+00,carrier_feed
cfb53461-e1b9-5906-8b4b-c30f276fb3f9,c9073cb1-68fe-5de4-835c-631869111900,in_transit,scheduled,2024-02-08 03:19:56+00,2024-02-08 03:54:56+00,carrier_feed
54521110-d5b7-599d-a62d-91161664f039,c9073cb1-68fe-5de4-835c-631869111900,delivered,in_transit,2024-02-11 19:46:51+00,2024-02-11 20:02:51+00,carrier_feed
184e1c64-437d-5ed9-81f1-a4154a7af159,5bfc662f-8e4f-56ce-853a-0bca5905d4ac,scheduled,,2024-01-08 16:53:39+00,2024-01-08 17:29:39+00,carrier_feed
6b1336a6-6a4d-5299-afcc-f7ff1fb04c81,5bfc662f-8e4f-56ce-853a-0bca5905d4ac,in_transit,scheduled,2024-01-10 18:24:16+00,2024-01-10 18:45:16+00,carrier_feed
87f253e9-a2a1-5e39-82d2-4d03082fb0c5,5bfc662f-8e4f-56ce-853a-0bca5905d4ac,delivered,in_transit,2024-01-14 10:33:33+00,2024-01-14 11:18:33+00,carrier_feed
1f02f8ee-5096-5e21-a80f-53ab87c02802,2d103baf-1f58-59c8-84e6-11bee2cbc7eb,scheduled,,2024-06-23 18:08:21+00,2024-06-23 18:22:21+00,carrier_feed
35e0a8f2-5bda-5b65-ac29-fa4c4f35f0eb,2d103baf-1f58-59c8-84e6-11bee2cbc7eb,in_transit,scheduled,2024-06-26 20:22:26+00,2024-06-26 20:31:26+00,carrier_feed
cafd85a3-dce0-5109-8182-6814a121b141,2d103baf-1f58-59c8-84e6-11bee2cbc7eb,delivered,in_transit,2024-06-30 14:59:52+00,2024-06-30 15:43:52+00,carrier_feed
0d061c7b-af57-5df1-ab45-cd7ac02a6308,8e326bb5-0378-589c-87a6-ec566fa66980,scheduled,,2024-02-28 23:25:30+00,2024-02-28 23:46:30+00,carrier_feed
06d8def6-e581-53ba-9723-7ef3edb7578a,8e326bb5-0378-589c-87a6-ec566fa66980,in_transit,scheduled,2024-03-01 08:54:56+00,2024-03-01 09:02:56+00,carrier_feed
4f09b8e9-25c1-5d6d-adae-646ebd9d09ff,8e326bb5-0378-589c-87a6-ec566fa66980,delivered,in_transit,2024-03-07 07:27:22+00,2024-03-07 07:50:22+00,carrier_feed
c96a0d22-6303-59c4-afa4-a8b181fc8ea2,c33709ca-7782-54ff-b970-cedb64a8ab87,scheduled,,2024-09-29 22:06:47+00,2024-09-29 22:41:47+00,carrier_feed
64729ad8-345c-5f93-964c-9865b1aeddb0,c33709ca-7782-54ff-b970-cedb64a8ab87,in_transit,scheduled,2024-10-03 02:18:49+00,2024-10-03 02:58:49+00,carrier_feed
0d8cca2d-cd72-545d-951b-eff0a04134e5,c33709ca-7782-54ff-b970-cedb64a8ab87,delayed,in_transit,2024-10-10 08:36:32+00,2024-10-10 09:17:32+00,carrier_feed
38d68035-09db-5e12-a0b6-6e9ee7bd22d7,c33709ca-7782-54ff-b970-cedb64a8ab87,delivered,delayed,2024-10-13 02:34:52+00,2024-10-13 02:44:52+00,carrier_feed
3ede4c4f-6cdd-57f5-8423-361c2acca0d4,58392ec4-150a-5e70-85df-57aeed7f40f9,scheduled,,2024-10-26 11:07:33+00,2024-10-26 11:24:33+00,carrier_feed
1609cf6e-e465-5246-9510-08925adf41ad,58392ec4-150a-5e70-85df-57aeed7f40f9,in_transit,scheduled,2024-10-29 15:46:59+00,2024-10-29 16:18:59+00,carrier_feed
ad5fcc30-ba12-554f-8869-954c0aacad79,58392ec4-150a-5e70-85df-57aeed7f40f9,delivered,in_transit,2024-11-07 14:09:19+00,2024-11-07 14:44:19+00,carrier_feed
c9d2a3fa-d5bb-5453-bb2c-2737b8fea81e,a72e7eff-f836-5574-95f2-1aa5b339dada,scheduled,,2024-09-04 23:13:20+00,2024-09-04 23:25:20+00,carrier_feed
44cff103-f165-5863-937d-dd123787830f,a72e7eff-f836-5574-95f2-1aa5b339dada,in_transit,scheduled,2024-09-07 03:58:07+00,2024-09-07 04:30:07+00,carrier_feed
35da0c89-8dc9-5df2-8e68-4552eba48c1e,a72e7eff-f836-5574-95f2-1aa5b339dada,delivered,in_transit,2024-09-15 15:28:51+00,2024-09-15 15:37:51+00,carrier_feed
fc41b47a-6719-50a2-a1a5-9698ac811779,1e6fc755-d704-5490-b8cf-893bd0ea7173,scheduled,,2024-10-02 20:47:54+00,2024-10-02 21:32:54+00,carrier_feed
0627b42b-63e1-5d05-a27a-f62ba6e6b747,1e6fc755-d704-5490-b8cf-893bd0ea7173,in_transit,scheduled,2024-10-05 03:05:17+00,2024-10-05 03:36:17+00,carrier_feed
6a50a27d-e006-5b07-a979-04e14edb21b4,1e6fc755-d704-5490-b8cf-893bd0ea7173,delivered,in_transit,2024-10-10 00:10:32+00,2024-10-10 00:48:32+00,carrier_feed
7ed89f7e-4f81-5cfd-87d8-7160c14c94d2,83758787-e6bd-5ac7-a1d9-c8f9a2fb6b7f,scheduled,,2024-10-13 23:34:01+00,2024-10-13 23:57:01+00,carrier_feed
8957ece4-d759-59fa-be55-e805f693820c,83758787-e6bd-5ac7-a1d9-c8f9a2fb6b7f,in_transit,scheduled,2024-10-15 07:48:21+00,2024-10-15 08:30:21+00,carrier_feed
a9e73410-4eaf-579e-b855-30c8244af239,83758787-e6bd-5ac7-a1d9-c8f9a2fb6b7f,delivered,in_transit,2024-10-19 08:57:14+00,2024-10-19 09:34:14+00,carrier_feed
6453d4d7-68ea-550c-bb02-b6eadd35d340,79dc6690-20f8-5694-8207-6b43a5e3885b,scheduled,,2024-09-24 10:50:05+00,2024-09-24 11:35:05+00,carrier_feed
4d603a47-02cc-5216-9075-796ecd8a15b4,79dc6690-20f8-5694-8207-6b43a5e3885b,in_transit,scheduled,2024-09-25 14:22:59+00,2024-09-25 15:03:59+00,carrier_feed
e03a381f-c47a-5623-8e44-1b5f17c64189,79dc6690-20f8-5694-8207-6b43a5e3885b,delayed,in_transit,2024-10-03 20:52:03+00,2024-10-03 21:35:03+00,carrier_feed
157096c2-1732-5e0f-8fe9-9cc5918452fa,79dc6690-20f8-5694-8207-6b43a5e3885b,delivered,delayed,2024-10-20 14:56:26+00,2024-10-20 15:05:26+00,carrier_feed
b4820f04-0898-5069-8737-580eb9a002b0,41889be7-638f-53c0-a464-b426e034fddc,scheduled,,2024-07-07 18:16:25+00,2024-07-07 19:01:25+00,carrier_feed
cf9e8f0e-b539-5511-8dbb-531ab67be74d,41889be7-638f-53c0-a464-b426e034fddc,in_transit,scheduled,2024-07-09 21:58:31+00,2024-07-09 22:12:31+00,carrier_feed
588d94b2-02b1-5fc1-8ad8-fe84ebb5977a,41889be7-638f-53c0-a464-b426e034fddc,delivered,in_transit,2024-07-13 11:06:18+00,2024-07-13 11:35:18+00,carrier_feed
7b3d49b7-92a2-5205-94d5-06bab694a4e5,942aa84a-83d1-5dbc-ab95-c47cc0227357,scheduled,,2024-10-27 09:01:09+00,2024-10-27 09:21:09+00,carrier_feed
f2557576-29aa-5d85-90f8-853921a5b37c,942aa84a-83d1-5dbc-ab95-c47cc0227357,in_transit,scheduled,2024-10-29 12:08:13+00,2024-10-29 12:46:13+00,carrier_feed
350b4968-588b-5674-b333-bf66a6568fd2,942aa84a-83d1-5dbc-ab95-c47cc0227357,delivered,in_transit,2024-11-01 06:47:42+00,2024-11-01 07:00:42+00,carrier_feed
6655ac1d-050b-546f-8015-52cbce306974,4706db1d-673a-51a5-826b-898fb76300f6,scheduled,,2024-03-24 17:09:53+00,2024-03-24 17:42:53+00,carrier_feed
c8f64fd7-28a9-5206-a275-039f06e50530,4706db1d-673a-51a5-826b-898fb76300f6,in_transit,scheduled,2024-03-24 19:28:03+00,2024-03-24 20:11:03+00,carrier_feed
3c48b478-0ee8-55e2-a92d-deebd17a19f4,4706db1d-673a-51a5-826b-898fb76300f6,delayed,in_transit,2024-03-29 01:32:11+00,2024-03-29 01:56:11+00,carrier_feed
65a57a78-6885-5aac-ba47-cb82455fe150,4706db1d-673a-51a5-826b-898fb76300f6,delivered,delayed,2024-04-01 19:33:20+00,2024-04-01 19:43:20+00,carrier_feed
fdd9e411-1cef-50d4-ba79-3fd7a5359dc4,0a477893-5fff-5bd7-90b9-91980923af76,scheduled,,2024-03-06 19:10:00+00,2024-03-06 19:34:00+00,carrier_feed
