id,inventory_id,product_id,warehouse_id,stock_level,reorder_threshold,observed_at,recorded_at,source
199174f9-15ec-5cd5-b198-5d2299810a0c,5e033244-29b6-5fb0-be7d-9ebbfbf1143b,1b8e1d0e-392d-5e23-854a-832f0d6ac35d,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,174,78,2024-04-22 14:38:10+00,2024-04-22 16:36:10+00,wms_sync
5a481b18-96b9-5b90-bc32-0984362d6a71,84006791-6a36-51a2-9d6b-73624da2f601,1b8e1d0e-392d-5e23-854a-832f0d6ac35d,81c0642e-2463-5abd-ae26-b4b567d51419,169,46,2024-04-22 14:37:50+00,2024-04-22 15:24:50+00,wms_sync
ec507dd1-50ef-529a-ac63-614ad6e3ddb5,1279f1e1-3b3c-51cf-bb88-e3050e3d71d3,1b8e1d0e-392d-5e23-854a-832f0d6ac35d,22113422-0935-5ebd-b323-7908c0e6bfd5,170,110,2024-04-22 14:44:48+00,2024-04-22 17:46:48+00,wms_sync
8e9ee31d-0d54-582e-b910-da3b822d35bf,0ee0113a-8215-5462-99b1-a6c8fccf0f97,8110e190-2a4b-579b-be2c-511de85ab755,915b9517-c3e0-56bb-9f5b-959c6c507cc4,98,40,2024-04-22 14:14:32+00,2024-04-22 14:57:32+00,wms_sync
88311733-a1d0-5356-8a1d-8b06db94e9a7,f2a282f2-b99f-5438-b2a6-f0c363db4542,8110e190-2a4b-579b-be2c-511de85ab755,22113422-0935-5ebd-b323-7908c0e6bfd5,122,77,2024-04-22 14:05:44+00,2024-04-22 16:26:44+00,wms_sync
f23ab529-4de0-52d9-8503-23b61eea9229,5cb2ab96-00fd-598f-b881-6c78e831dd16,ab9d2edf-ae6c-55be-beec-404b29edda19,6400998a-1542-5bd0-baca-290648d04849,165,66,2024-04-22 14:39:10+00,2024-04-22 15:59:10+00,wms_sync
81a27cab-21c5-5533-b1ca-b58cc976fbee,5f6783f7-8c2c-5c70-aeab-0fe79b92b9cf,ab9d2edf-ae6c-55be-beec-404b29edda19,915b9517-c3e0-56bb-9f5b-959c6c507cc4,141,77,2024-04-22 14:31:09+00,2024-04-22 16:06:09+00,wms_sync
4a447e3c-8c7c-56f6-99af-4b02f8e36a17,0e396ec1-e26d-5478-b8e0-9050a5d15046,ab9d2edf-ae6c-55be-beec-404b29edda19,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,194,100,2024-04-22 14:10:58+00,2024-04-22 14:53:58+00,wms_sync
01488bce-6978-5b72-9519-a3a82404631b,7492211f-a644-5feb-85a1-f127269b7d45,85ee2954-52d3-5ec2-8fea-0575175559ac,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,205,73,2024-04-22 14:34:35+00,2024-04-22 16:57:35+00,wms_sync
bca0a06d-f007-50c9-b2f4-04ec1d132196,15b406da-f221-56af-ac74-7e79aa8bd374,85ee2954-52d3-5ec2-8fea-0575175559ac,6400998a-1542-5bd0-baca-290648d04849,148,109,2024-04-22 14:02:39+00,2024-04-22 17:22:39+00,wms_sync
fd8c2ee7-1296-5abb-a638-8d12040368da,c9808a99-f8ab-5dcb-a68a-cbd8421faa6f,85ee2954-52d3-5ec2-8fea-0575175559ac,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,166,87,2024-04-22 14:07:58+00,2024-04-22 15:32:58+00,wms_sync
98551b6c-f818-5d89-a1c0-6586a7c675c3,615935e0-d854-54b9-bd69-17de6125a02a,f40bf37b-20d6-5349-82b6-18cbd1f10e83,22113422-0935-5ebd-b323-7908c0e6bfd5,186,73,2024-04-22 14:21:46+00,2024-04-22 15:03:46+00,wms_sync
b73159c6-5635-59e1-abf5-44907f15eb87,c6588aab-9437-58c4-995e-96752101fc3f,f40bf37b-20d6-5349-82b6-18cbd1f10e83,6400998a-1542-5bd0-baca-290648d04849,189,73,2024-04-22 14:34:13+00,2024-04-22 16:05:13+00,wms_sync
345e8d3c-b4e6-57c6-aaad-cac37408ec8b,4702be78-4636-513f-abbc-567474cc1e2b,f40bf37b-20d6-5349-82b6-18cbd1f10e83,915b9517-c3e0-56bb-9f5b-959c6c507cc4,211,74,2024-04-22 14:34:48+00,2024-04-22 16:38:48+00,wms_sync
d04a42ef-e779-5c44-8dfe-56c4de4a975e,07ebc12a-b9b3-5fa2-8666-f9867649e070,263e995b-8be3-5198-adb6-aa81c41bf770,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,103,84,2024-04-22 14:05:46+00,2024-04-22 17:58:46+00,wms_sync
ee644f3e-9452-5dcc-aa3c-b1f3caecc60e,ccd6ee18-200f-5003-95de-e2927b1eb0fc,263e995b-8be3-5198-adb6-aa81c41bf770,915b9517-c3e0-56bb-9f5b-959c6c507cc4,155,92,2024-04-22 14:31:08+00,2024-04-22 16:19:08+00,wms_sync
840dd048-6bb3-5cff-a08d-1aaefd98fd89,055499cf-0a29-54cd-8aa6-ddaf36e7ad8c,03daeeea-7468-535a-a03a-78f80e9f433f,915b9517-c3e0-56bb-9f5b-959c6c507cc4,143,89,2024-04-22 14:15:14+00,2024-04-22 16:08:14+00,wms_sync
0d3cbd1c-48cf-5963-bd73-7cc29beceecb,9644a1be-0bee-57d6-8add-bdd12c102cfc,03daeeea-7468-535a-a03a-78f80e9f433f,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,176,93,2024-04-22 14:36:45+00,2024-04-22 16:12:45+00,wms_sync
9fc58447-ce34-5d67-b52c-f4bf78dfda7d,2ef89e50-b8f8-5593-9588-ae4308c6aecb,72067051-48fc-5737-a00c-93c490bd0b34,6400998a-1542-5bd0-baca-290648d04849,106,50,2024-04-22 14:02:05+00,2024-04-22 15:45:05+00,wms_sync
2a03c576-debe-5d95-8a4d-ab3675c59c99,df38fa71-7a12-503e-9258-f9e8d73e0f7d,72067051-48fc-5737-a00c-93c490bd0b34,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,107,44,2024-04-22 14:39:30+00,2024-04-22 15:20:30+00,wms_sync
721e6dc7-b43a-5a95-8fc0-60689eedc428,bfc36108-78e6-5910-9960-95ee3b24b2fe,72067051-48fc-5737-a00c-93c490bd0b34,22113422-0935-5ebd-b323-7908c0e6bfd5,338,106,2024-04-22 14:21:16+00,2024-04-22 18:07:16+00,wms_sync
f7f4226e-c2c4-576e-879c-0320b8e769b7,a7c740ec-5e08-55b9-8c6c-cbdb5ea3de2d,73148ed3-fbe9-5571-a16d-34fb5520390e,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,273,97,2024-04-22 14:02:44+00,2024-04-22 15:08:44+00,wms_sync
890fa2c2-7ad8-56ff-8e28-1812ac9575f0,2e7c3f72-12b5-5d38-bd75-8e5c02020f6d,73148ed3-fbe9-5571-a16d-34fb5520390e,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,160,61,2024-04-22 14:43:15+00,2024-04-22 16:06:15+00,wms_sync
4c4ba36e-ff4b-532e-b089-2dc0afe98642,efe10057-9456-5db6-ac36-25aa62336c88,515f77ef-9c32-5e75-81c3-2b3795c000f2,22113422-0935-5ebd-b323-7908c0e6bfd5,226,94,2024-04-22 14:23:44+00,2024-04-22 18:23:44+00,wms_sync
c797d7a7-b84e-5302-9071-ccc24468f343,6523701e-fa48-556b-83d2-11b8370cc722,515f77ef-9c32-5e75-81c3-2b3795c000f2,915b9517-c3e0-56bb-9f5b-959c6c507cc4,215,95,2024-04-22 14:21:46+00,2024-04-22 15:33:46+00,wms_sync
67435dd3-9ece-577b-8978-17e9ec1263da,127e95ea-18e0-541b-b56f-d98f98692173,bcd21179-c89f-5095-808a-e72f06c0841d,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,155,48,2024-04-22 14:42:18+00,2024-04-22 16:29:18+00,wms_sync
54163f59-d9ec-5d02-8236-76013f95102d,9126b5d0-9827-5bec-b35c-5363f27e4093,bcd21179-c89f-5095-808a-e72f06c0841d,22113422-0935-5ebd-b323-7908c0e6bfd5,400,111,2024-04-22 14:38:49+00,2024-04-22 16:31:49+00,wms_sync
18c8e789-ffe6-5e5b-993f-c24b9dff2c86,49858c58-0316-5aef-9562-223f66ae6277,df03a7e9-20ca-5987-a644-76566671155b,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,116,41,2024-04-22 14:36:49+00,2024-04-22 17:26:49+00,wms_sync
ef19ebc2-4a79-54ea-8128-de5de9280b69,575ce8d4-5342-5d35-853b-0c8385af16e0,df03a7e9-20ca-5987-a644-76566671155b,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,190,119,2024-04-22 14:16:16+00,2024-04-22 14:55:16+00,wms_sync
bbb4bf3d-9e27-5bc8-ab7b-37ae7aa08cac,2d24b124-52b0-59a9-993f-95ce5f3ff7b4,df03a7e9-20ca-5987-a644-76566671155b,6400998a-1542-5bd0-baca-290648d04849,268,93,2024-04-22 14:09:34+00,2024-04-22 16:15:34+00,wms_sync
49de448a-280c-55ce-a4e8-7b337b486af8,a68db3b6-99e5-5668-9cec-c2fd28e77373,49690aee-94fa-525b-b5ce-92feaf54b957,22113422-0935-5ebd-b323-7908c0e6bfd5,372,115,2024-04-22 14:19:02+00,2024-04-22 18:02:02+00,wms_sync
0c7176e6-fdcc-518a-ad44-0bfd3bf78deb,1f6a2943-7ce5-5bde-aebd-72ee28064ac1,49690aee-94fa-525b-b5ce-92feaf54b957,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,107,52,2024-04-22 14:41:01+00,2024-04-22 18:14:01+00,wms_sync
e0fb4ce4-bcbc-5edb-ac36-3d469283fc78,673980dc-035c-5f38-bc67-8d9a4825a576,ef9ef5f5-f4f4-5cf3-8420-397a6fcbf152,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,164,108,2024-04-22 14:03:43+00,2024-04-22 15:40:43+00,wms_sync
85a1209f-51e7-5438-ada7-60912ac195af,bdedbdf6-d6fd-560f-b508-ba22eef5202d,ef9ef5f5-f4f4-5cf3-8420-397a6fcbf152,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,239,92,2024-04-22 14:43:20+00,2024-04-22 18:13:20+00,wms_sync
c39d213e-bfd6-5ce1-9c26-ec5c9bd8c381,9b567c4d-7436-5ef1-96cf-128a7ff262ca,70b50d29-9125-53dc-a829-c961b011e429,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,134,75,2024-04-22 14:24:14+00,2024-04-22 17:22:14+00,wms_sync
ca7a0bcd-132e-541d-8737-98279020b22a,ae3a55fd-924b-5121-9755-22ecb5daaa38,70b50d29-9125-53dc-a829-c961b011e429,915b9517-c3e0-56bb-9f5b-959c6c507cc4,361,119,2024-04-22 14:38:09+00,2024-04-22 15:20:09+00,wms_sync
acd0deae-a1ae-54fe-ac66-043da9ab2759,3d193175-ce69-5871-8421-e03e0f543031,70b50d29-9125-53dc-a829-c961b011e429,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,163,91,2024-04-22 14:12:41+00,2024-04-22 16:01:41+00,wms_sync
5380f5f4-6795-5418-a4c9-107320c1a5f3,0d4f0d76-7a1b-5343-a5c4-ba86b77264c9,cf40a232-f9b9-5adf-afb6-0a981f2ffcf7,6400998a-1542-5bd0-baca-290648d04849,321,100,2024-04-22 14:23:38+00,2024-04-22 17:30:38+00,wms_sync
63f9f778-065d-5330-baef-2efd693b02bf,e40a8f0d-e66c-5983-bef2-a59dac2c6b66,cf40a232-f9b9-5adf-afb6-0a981f2ffcf7,915b9517-c3e0-56bb-9f5b-959c6c507cc4,270,87,2024-04-22 14:44:17+00,2024-04-22 16:49:17+00,wms_sync
3fbd65b5-0f9f-5e40-ab08-964665f22f02,bc72b8d8-9ada-5e30-9902-33fed4fca8a9,cf40a232-f9b9-5adf-afb6-0a981f2ffcf7,81c0642e-2463-5abd-ae26-b4b567d51419,90,78,2024-04-22 14:22:58+00,2024-04-22 16:25:58+00,wms_sync
e4d95332-7837-580f-b71d-9474a4bb8708,9b215d92-d4ef-5e70-b41b-76d2dcbcab1a,047edcf5-114c-5342-b495-232fc4aaf6fe,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,98,57,2024-04-22 14:21:49+00,2024-04-22 15:30:49+00,wms_sync
955c1d7e-fc92-527b-9e27-f2189200605e,fd607218-81a7-558b-9656-c6710840706a,047edcf5-114c-5342-b495-232fc4aaf6fe,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,136,96,2024-04-22 14:02:27+00,2024-04-22 14:28:27+00,wms_sync
09d0d568-174b-5339-94c3-a8e18125a577,7b506e51-a667-5159-be17-0427802d8f00,047edcf5-114c-5342-b495-232fc4aaf6fe,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,214,81,2024-04-22 14:35:14+00,2024-04-22 17:51:14+00,wms_sync
598449d2-4736-5145-beb4-ded892b5a54a,ba2ca89d-6166-578d-be6e-f726f9f66c02,093be7d5-f016-5f2c-b71d-4dce4b0e9514,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,137,67,2024-04-22 14:28:12+00,2024-04-22 15:38:12+00,wms_sync
dbb246c1-e56c-55bd-9502-66b6e8c72b4e,b4b4fe55-1f49-5396-91ee-d0d81137165c,093be7d5-f016-5f2c-b71d-4dce4b0e9514,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,275,92,2024-04-22 14:34:21+00,2024-04-22 16:31:21+00,wms_sync
2cacaa7b-815e-5fd2-b81c-150a9fe091e0,48fe6d0e-3bc8-5d62-8f43-7cc8af0d7e56,093be7d5-f016-5f2c-b71d-4dce4b0e9514,6400998a-1542-5bd0-baca-290648d04849,398,106,2024-04-22 14:36:43+00,2024-04-22 15:47:43+00,wms_sync
1cbb13d3-4550-5b2d-8b13-c22866d51279,afe552f6-2f87-5fd1-a87b-f7657a5a3fb3,cf629a09-093e-5b99-8bf4-da2438fa51c4,22113422-0935-5ebd-b323-7908c0e6bfd5,305,79,2024-04-22 14:40:07+00,2024-04-22 15:59:07+00,wms_sync
1f763d47-b41e-5cf1-8421-e020baf01eb7,2b10e8de-5958-5de9-9270-c45efe316e88,cf629a09-093e-5b99-8bf4-da2438fa51c4,915b9517-c3e0-56bb-9f5b-959c6c507cc4,284,91,2024-04-22 14:11:14+00,2024-04-22 16:42:14+00,wms_sync
bd74b3d7-712a-5ea2-9a66-db65cb622948,9db5e6eb-8b5c-576a-b4e8-f21ca7ec6e66,5bfb3415-c6ae-5fa3-a84b-8a98a543ab9a,22113422-0935-5ebd-b323-7908c0e6bfd5,76,65,2024-04-22 14:09:14+00,2024-04-22 16:14:14+00,wms_sync
da73053e-f778-56c9-b5bd-02fad361c456,e49e05b4-6ae3-5bc0-b139-c946ac68c11b,5bfb3415-c6ae-5fa3-a84b-8a98a543ab9a,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,160,71,2024-04-22 14:07:13+00,2024-04-22 17:30:13+00,wms_sync
381f19e4-0296-5f88-8966-e758ec7ba5d9,aad4c4bf-975f-556b-bea5-7719bf28cdad,c388846e-4e3c-5d57-b61f-ed13c7edc4da,81c0642e-2463-5abd-ae26-b4b567d51419,144,65,2024-04-22 14:02:08+00,2024-04-22 15:40:08+00,wms_sync
a1a21beb-1561-5c53-9b9c-f98fd2a71d17,485ab0ba-799d-5a11-9202-800db1d27a03,c388846e-4e3c-5d57-b61f-ed13c7edc4da,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,353,99,2024-04-22 14:31:05+00,2024-04-22 17:01:05+00,wms_sync
9dde7acb-0133-5cd8-94f7-00bdeaf7319f,0699c452-ad2d-5841-832b-ab84aa0301f4,6feb3ffe-e89f-55ab-81d5-d9b136a73c27,915b9517-c3e0-56bb-9f5b-959c6c507cc4,295,87,2024-04-22 14:00:37+00,2024-04-22 16:02:37+00,wms_sync
418605d9-c418-5da6-a998-47f94d350cf9,7f681ae5-7fa5-58b3-8903-744d89a2cb52,6feb3ffe-e89f-55ab-81d5-d9b136a73c27,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,308,97,2024-04-22 14:01:28+00,2024-04-22 15:46:28+00,wms_sync
d24f4c0f-2df8-5bb2-8571-385a31665240,f875cba3-0993-5fe0-99c5-a0b4eae426ed,e7c66ad7-b5d3-5271-9438-d4741c6f9cbc,81c0642e-2463-5abd-ae26-b4b567d51419,186,73,2024-04-22 14:42:13+00,2024-04-22 15:06:13+00,wms_sync
d84ce86d-db41-56cb-bc76-d8b46d30861d,85f9ef9a-ea5c-5b1c-bcc7-bfdd553cbd4b,e7c66ad7-b5d3-5271-9438-d4741c6f9cbc,22113422-0935-5ebd-b323-7908c0e6bfd5,57,51,2024-04-22 14:04:38+00,2024-04-22 14:37:38+00,wms_sync
ac97faa1-b339-5ccb-a5a3-13d1b5a56c50,724dcde2-aadf-531b-bc47-b555978450e8,e7c66ad7-b5d3-5271-9438-d4741c6f9cbc,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,172,89,2024-04-22 14:11:51+00,2024-04-22 16:25:51+00,wms_sync
fbad3844-2846-5324-84b7-6986802d9bf6,7dcec2c4-b63b-5cf8-8ae6-9b868122ce37,5e41eef3-c306-5dd1-ab8c-d305ebc7c2d5,6400998a-1542-5bd0-baca-290648d04849,215,68,2024-04-22 14:07:12+00,2024-04-22 15:42:12+00,wms_sync
ca6ec7e5-a8f1-5bc2-8320-2f41f076f5f5,aa1bf8df-4903-5d85-ad6e-dfb2323d8c1f,5e41eef3-c306-5dd1-ab8c-d305ebc7c2d5,81c0642e-2463-5abd-ae26-b4b567d51419,230,74,2024-04-22 14:25:03+00,2024-04-22 15:52:03+00,wms_sync
56774eb4-7417-5536-92d1-d371e82f7cef,f391a52e-e024-51c6-915a-8ddeb6c4e97b,4bb3265f-5fd8-5ee9-b01b-7ca5808bca6b,915b9517-c3e0-56bb-9f5b-959c6c507cc4,140,56,2024-04-22 14:36:41+00,2024-04-22 15:49:41+00,wms_sync
27e64434-361d-559e-9c21-b5fa2dfce4ae,3f19aa27-d709-5c92-9256-a33153fddc81,4bb3265f-5fd8-5ee9-b01b-7ca5808bca6b,6400998a-1542-5bd0-baca-290648d04849,192,116,2024-04-22 14:19:04+00,2024-04-22 16:02:04+00,wms_sync
17e20dba-8b61-5a12-8163-c83d5420d710,2720f67e-077a-53a8-8e61-53282f91435e,ae16db22-a7d1-5cd3-8409-669d957eb80d,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,236,79,2024-04-22 14:01:34+00,2024-04-22 15:06:34+00,wms_sync
f7a65c6c-7f73-50ca-9705-6a64f2b409a9,d776ad70-7530-5881-9909-475f53adbf97,ae16db22-a7d1-5cd3-8409-669d957eb80d,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,155,75,2024-04-22 14:21:12+00,2024-04-22 18:06:12+00,wms_sync
c89275b7-e6de-5a03-a8be-b34100839a52,fdda895f-e98f-577b-8824-6aeb10c89082,950c0334-92d4-54ec-b05b-35e20983883c,81c0642e-2463-5abd-ae26-b4b567d51419,239,67,2024-04-22 14:27:54+00,2024-04-22 16:08:54+00,wms_sync
61b2ae6e-a9b5-542d-90f1-160b1d192b6f,731a6d46-49f2-5502-be16-063e88582064,950c0334-92d4-54ec-b05b-35e20983883c,6400998a-1542-5bd0-baca-290648d04849,282,106,2024-04-22 14:35:37+00,2024-04-22 18:31:37+00,wms_sync
55c18228-6822-57f4-b2cb-23be2f310892,09472d36-eebd-50a9-9dcf-840fb2031293,950c0334-92d4-54ec-b05b-35e20983883c,22113422-0935-5ebd-b323-7908c0e6bfd5,214,90,2024-04-22 14:18:39+00,2024-04-22 17:24:39+00,wms_sync
08e36071-45a5-530f-92f1-3e86bac2d408,30c188e7-0dae-51ca-8e4b-7f7289c0b246,59115f56-acf8-50f7-9dfd-c99816aa2172,81c0642e-2463-5abd-ae26-b4b567d51419,350,116,2024-04-22 14:29:35+00,2024-04-22 14:49:35+00,wms_sync
133edb33-5e38-5f85-b117-b7bf82985b51,40459da6-d5ae-5535-9a8b-811fc128a00e,59115f56-acf8-50f7-9dfd-c99816aa2172,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,173,78,2024-04-22 14:19:57+00,2024-04-22 14:55:57+00,wms_sync
6804e1ff-2aa3-5b1e-9568-5124d507606a,9473f245-8d6d-5e44-b767-2d07f56ab862,605027f9-8c6a-5d9a-80f7-9d3d42930f12,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,124,81,2024-04-22 14:31:49+00,2024-04-22 17:16:49+00,wms_sync
9c3fb78e-9f28-55b2-a2ac-fc72ece9ed0a,5862901b-f175-5230-8b75-a8cf0f213575,605027f9-8c6a-5d9a-80f7-9d3d42930f12,22113422-0935-5ebd-b323-7908c0e6bfd5,270,73,2024-04-22 14:15:45+00,2024-04-22 14:57:45+00,wms_sync
f7187c64-2a69-5b24-9e8e-f95654663c15,ac5f66f8-39da-56de-8a1a-0177ff4109c6,605027f9-8c6a-5d9a-80f7-9d3d42930f12,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,232,78,2024-04-22 14:22:16+00,2024-04-22 16:27:16+00,wms_sync
9ff7a333-cc39-5b4d-a37f-067304913079,3842c07d-ab72-5592-b743-2432e1b7ad10,a68ed02d-80a0-5ebb-a79e-1ef7c4187de5,915b9517-c3e0-56bb-9f5b-959c6c507cc4,396,116,2024-04-22 14:03:12+00,2024-04-22 15:56:12+00,wms_sync
064a0219-4b86-5e64-b5ba-51af0fc3d62b,f652105e-3640-5292-8b40-90a864722185,a68ed02d-80a0-5ebb-a79e-1ef7c4187de5,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,83,80,2024-04-22 14:20:03+00,2024-04-22 15:39:03+00,wms_sync
e7ab7e13-a25b-5738-a4dc-391e75230092,eec61300-ea77-574d-a25d-0d6ae28453d5,a32d3b40-78a1-5f18-8b90-4dd8cd4ea27b,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,120,73,2024-04-22 14:01:59+00,2024-04-22 16:02:59+00,wms_sync
c287a4ce-9537-59d0-a638-0cfdb52dc26f,c197c9f7-d3b7-5009-9eb2-86877229f604,a32d3b40-78a1-5f18-8b90-4dd8cd4ea27b,22113422-0935-5ebd-b323-7908c0e6bfd5,311,91,2024-04-22 14:09:11+00,2024-04-22 15:35:11+00,wms_sync
7e296b90-f15a-5642-a058-8db826ec4a43,3b16052f-c57a-599b-983d-823b74394d4d,eb65b5fa-c2cb-589b-9049-2b6c7bf4d22d,6400998a-1542-5bd0-baca-290648d04849,151,68,2024-04-22 14:25:40+00,2024-04-22 16:43:40+00,wms_sync
90129750-95d0-57d5-9bf3-4d18399688e1,87aca722-9223-55e1-852e-4d998ccda057,eb65b5fa-c2cb-589b-9049-2b6c7bf4d22d,22113422-0935-5ebd-b323-7908c0e6bfd5,326,100,2024-04-22 14:36:11+00,2024-04-22 15:01:11+00,wms_sync
510f5d9f-256a-5f3b-87d5-ff7e7c320055,fca7507e-2d3e-58b8-b6a2-526b12582ee4,474da520-6891-5d9b-ad56-dbc5e963bb3f,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,316,111,2024-04-22 14:41:53+00,2024-04-22 18:27:53+00,wms_sync
dea67d71-1848-56b6-8b83-6147e5989bd5,992ef6f2-2c56-5373-91ee-f58efde01035,474da520-6891-5d9b-ad56-dbc5e963bb3f,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,73,52,2024-04-22 14:31:40+00,2024-04-22 16:31:40+00,wms_sync
83d1eff7-ad3f-5e6a-961c-98f5232106df,bffa4d55-39e1-560e-bd09-d39fef7a3d93,474da520-6891-5d9b-ad56-dbc5e963bb3f,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,233,73,2024-04-22 14:40:36+00,2024-04-22 17:46:36+00,wms_sync
01689d72-9b7e-5e80-939b-e47f3e74f225,3a514741-2ab3-5104-821d-567a364aca2e,2c21421b-d3c2-55c3-8144-0c1f6b3e4f6a,81c0642e-2463-5abd-ae26-b4b567d51419,59,51,2024-04-22 14:34:08+00,2024-04-22 16:45:08+00,wms_sync
6669e678-64ef-5892-8a95-965eac4fb7f8,7a51cf5a-f90a-59e3-bead-94d2e6650269,2c21421b-d3c2-55c3-8144-0c1f6b3e4f6a,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,224,68,2024-04-22 14:39:08+00,2024-04-22 17:36:08+00,wms_sync
913a9b76-5b13-5ef9-ad12-3b8e36b6811d,b34a4d43-5065-5f43-aa3a-da8a42d21d0b,c0f44500-e1d1-59e0-b53b-e0e98b24a7cf,81c0642e-2463-5abd-ae26-b4b567d51419,281,94,2024-04-29 14:27:34+00,2024-04-29 16:36:34+00,wms_sync
58bfadc7-cef3-5729-b100-2f9be372f5da,dd798cec-0438-5791-840a-69609f2884c6,c0f44500-e1d1-59e0-b53b-e0e98b24a7cf,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,92,48,2024-04-29 14:10:58+00,2024-04-29 18:06:58+00,wms_sync
d25e8878-29fc-5c35-bad5-a4e4af6f5319,911dae5a-3fe7-551a-b50b-9971e20ae758,dfaf50bf-7ed8-5e30-b115-e55c44d8e0c1,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,370,105,2024-04-29 14:01:31+00,2024-04-29 17:47:31+00,wms_sync
a32c14be-653e-57c3-b549-003fc6f394aa,6dbb9aa7-99df-57e9-b935-ef72f15ac29e,dfaf50bf-7ed8-5e30-b115-e55c44d8e0c1,6400998a-1542-5bd0-baca-290648d04849,190,103,2024-04-29 14:36:00+00,2024-04-29 17:36:00+00,wms_sync
0dd038b9-211d-5f39-9708-301ceaa4943d,14812645-c668-5b3c-bc8b-113077e6fd2b,5abd18e8-de32-5af1-b593-d3190e9164a5,81c0642e-2463-5abd-ae26-b4b567d51419,133,72,2024-04-29 14:13:04+00,2024-04-29 17:52:04+00,wms_sync
3e41111b-0138-5297-988c-541fd4ac8e2c,a34cf84f-bba1-5eeb-9489-fc7108bf4352,5abd18e8-de32-5af1-b593-d3190e9164a5,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,362,113,2024-04-29 14:34:55+00,2024-04-29 17:47:55+00,wms_sync
b7319335-bc00-5b95-8dbf-81f6a470b766,337f9e0b-72be-5142-95c6-52182355ed9e,98f9ed1d-3d10-5a68-a387-66981e9dde59,6400998a-1542-5bd0-baca-290648d04849,252,105,2024-04-29 14:19:41+00,2024-04-29 16:41:41+00,wms_sync
f5028985-130e-56b5-a670-cf5399766edc,b9387aec-1a90-51a0-a259-9fffa88a56d8,98f9ed1d-3d10-5a68-a387-66981e9dde59,81c0642e-2463-5abd-ae26-b4b567d51419,107,41,2024-04-29 14:16:53+00,2024-04-29 16:40:53+00,wms_sync
76f0d7dc-b770-5269-8543-38e48fa932f2,2ba65457-07fc-53c8-ae42-75985e59878b,b8b98483-157a-5ddb-81bf-f65f95613caa,81c0642e-2463-5abd-ae26-b4b567d51419,155,62,2024-04-29 14:18:02+00,2024-04-29 16:47:02+00,wms_sync
149a94d7-a884-547d-9280-694f7f95de3d,25ac6331-1003-5d31-b60c-cb98319be387,b8b98483-157a-5ddb-81bf-f65f95613caa,6400998a-1542-5bd0-baca-290648d04849,102,44,2024-04-29 14:25:52+00,2024-04-29 17:25:52+00,wms_sync
5061407a-c332-523f-a089-37a6d4f86f15,64af3ea8-a14f-5e27-b672-8af9372ad58d,b8b98483-157a-5ddb-81bf-f65f95613caa,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,221,93,2024-04-29 14:06:36+00,2024-04-29 14:51:36+00,wms_sync
c9b144a0-2d7e-5230-a717-2d8817af701d,b1a8d3d6-a80e-5395-a17d-bb4cabca2e27,ebdcc5e9-63c3-5a52-9521-f031c6154feb,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,194,80,2024-04-29 14:08:30+00,2024-04-29 17:58:30+00,wms_sync
