id,snapshot_id,entity_type,entity_id,task,label,event_at,label_source,warehouse_id
8e76f512-72fb-5de2-9e6d-b6cf2f811e7d,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,d45baa59-2662-5448-ae78-84fe15a3f57a,shortage,false,,inventory_history,6400998a-1542-5bd0-baca-290648d04849
b7132804-e611-5942-98b7-784dda448588,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,1dc928eb-b9fb-5073-aa34-d1188b48e1bf,shortage,false,,inventory_history,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b
ad7e38c2-3306-59b9-bada-f34413f4b5a4,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,1dc928eb-b9fb-5073-aa34-d1188b48e1bf,shortage,false,,inventory_history,6400998a-1542-5bd0-baca-290648d04849
e490311f-e406-5e9e-986f-b4d92f073c53,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,1dc928eb-b9fb-5073-aa34-d1188b48e1bf,shortage,false,,inventory_history,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd
f3942bfb-afcd-5aa4-b220-1b0268313ce0,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,ecd5a87c-20d0-5640-87e7-56eda64e6999,shortage,false,,inventory_history,8517ed2a-3738-5e12-a1bc-f0e872fd3d71
aab3130d-ac29-54ce-aa32-57bb668c9ac3,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,ecd5a87c-20d0-5640-87e7-56eda64e6999,shortage,false,,inventory_history,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20
4785aa13-c369-55eb-96b5-2899a256cbf9,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,ecd5a87c-20d0-5640-87e7-56eda64e6999,shortage,false,,inventory_history,6400998a-1542-5bd0-baca-290648d04849
ca6d68a1-9fbe-50f4-a845-6bc4931b62b6,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,0e54fd2e-da08-5ab4-8ce1-6d77ea12d0bd,shortage,false,,inventory_history,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20
1d8c63d6-1fd1-56ea-90ce-cbf723f89b89,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,0e54fd2e-da08-5ab4-8ce1-6d77ea12d0bd,shortage,false,,inventory_history,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd
5380c678-e1aa-54b6-8ba0-b02c570e0a12,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,0e54fd2e-da08-5ab4-8ce1-6d77ea12d0bd,shortage,false,,inventory_history,22113422-0935-5ebd-b323-7908c0e6bfd5
a4904a38-6c42-524d-b2d3-2bf84bd4ae74,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,7b272a81-d954-50b3-ad88-556360fdb520,shortage,false,,inventory_history,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd
4c98d196-ac82-5e8f-8cef-6f2bd9e84cc9,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,7b272a81-d954-50b3-ad88-556360fdb520,shortage,false,,inventory_history,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20
e676a310-d27b-5dcc-a9dc-3ebad8c92239,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,7b272a81-d954-50b3-ad88-556360fdb520,shortage,false,,inventory_history,6400998a-1542-5bd0-baca-290648d04849
718f5fdf-3a3b-5e92-9cd2-9b26967f7e43,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,9d1ce8b2-d901-5939-aab9-2cd14fd155b1,shortage,false,,inventory_history,81c0642e-2463-5abd-ae26-b4b567d51419
35ca0323-0c30-59ae-b7b9-61b68d25f721,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,9d1ce8b2-d901-5939-aab9-2cd14fd155b1,shortage,false,,inventory_history,915b9517-c3e0-56bb-9f5b-959c6c507cc4
87a2ff1b-5e07-5bef-b2e4-8c0f79c4f440,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,9d1ce8b2-d901-5939-aab9-2cd14fd155b1,shortage,false,,inventory_history,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b
c2e6f4fb-f896-5039-90fa-e4516e963712,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,16424f09-feda-5bc6-a125-a9dd7792a9c3,shortage,false,,inventory_history,6400998a-1542-5bd0-baca-290648d04849
6c5290d0-8b86-549f-a720-1e4e60152999,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,16424f09-feda-5bc6-a125-a9dd7792a9c3,shortage,false,,inventory_history,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20
33a63ab6-ecf6-592e-b40d-35a74a57b3de,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,16424f09-feda-5bc6-a125-a9dd7792a9c3,shortage,false,,inventory_history,81c0642e-2463-5abd-ae26-b4b567d51419
b721c740-d87f-5f7c-bea6-035553a0c14b,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,96eaa591-448b-5d80-86f4-e0ddb88479f4,shortage,false,,inventory_history,81c0642e-2463-5abd-ae26-b4b567d51419
236e0cdb-cf1a-505f-95ba-bc459bdf4e5f,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,96eaa591-448b-5d80-86f4-e0ddb88479f4,shortage,false,,inventory_history,915b9517-c3e0-56bb-9f5b-959c6c507cc4
e5d3b864-a4e4-53ce-88d6-840761fa6bf6,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,96eaa591-448b-5d80-86f4-e0ddb88479f4,shortage,false,,inventory_history,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b
06836d5c-5cc6-51ee-87c9-9b567b04fb85,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,e9960f7b-4fca-59cd-b5b8-cde9510983a5,shortage,false,,inventory_history,6400998a-1542-5bd0-baca-290648d04849
284dff19-bb3d-5feb-bdce-9b59142fef04,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,e9960f7b-4fca-59cd-b5b8-cde9510983a5,shortage,false,,inventory_history,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20
fa6e6d38-253b-5685-a27e-4bb42bee8467,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,f80c3a50-258d-53b7-834b-0a6a3d09802e,shortage,false,,inventory_history,22113422-0935-5ebd-b323-7908c0e6bfd5
2e5f58ba-0775-5763-8031-a4e00416bf1a,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,f80c3a50-258d-53b7-834b-0a6a3d09802e,shortage,false,,inventory_history,6400998a-1542-5bd0-baca-290648d04849
45f46717-f7d5-5717-9824-c9dce978a8d5,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,f80c3a50-258d-53b7-834b-0a6a3d09802e,shortage,false,,inventory_history,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd
1c89b35e-a737-54b8-b790-56190907dccb,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,9122b95f-3741-54e9-9931-c651bddb05ed,shortage,false,,inventory_history,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b
6ef72f28-ce4c-5ee2-b7e9-d1c106cfefd3,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,9122b95f-3741-54e9-9931-c651bddb05ed,shortage,false,,inventory_history,81c0642e-2463-5abd-ae26-b4b567d51419
71b0221c-b0d0-57df-bc2d-d554fbd22717,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,9122b95f-3741-54e9-9931-c651bddb05ed,shortage,false,,inventory_history,915b9517-c3e0-56bb-9f5b-959c6c507cc4
b41e8400-06f7-57b3-9754-45590600e082,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,0d3c3c3b-1470-582a-a316-0041dd82ac76,shortage,false,,inventory_history,81c0642e-2463-5abd-ae26-b4b567d51419
eeb3b13b-0903-5d5f-afb4-376250281cf4,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,0d3c3c3b-1470-582a-a316-0041dd82ac76,shortage,false,,inventory_history,8517ed2a-3738-5e12-a1bc-f0e872fd3d71
396035ae-2601-5d98-b2f7-3d86495cddc0,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,af0ea576-9ef5-5436-b24d-d1cc9cc80076,shortage,false,,inventory_history,8517ed2a-3738-5e12-a1bc-f0e872fd3d71
4086c218-cf8d-5b98-b105-1797da13743e,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,af0ea576-9ef5-5436-b24d-d1cc9cc80076,shortage,false,,inventory_history,6400998a-1542-5bd0-baca-290648d04849
45d8363f-e70e-5250-9bd2-8f1f880f5495,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,af0ea576-9ef5-5436-b24d-d1cc9cc80076,shortage,false,,inventory_history,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20
aa128c73-de89-503c-a8ea-2ca35e5f5db8,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,e0f9f572-1125-503d-8437-22dd48f9f44a,shortage,false,,inventory_history,22113422-0935-5ebd-b323-7908c0e6bfd5
dcd67329-6d85-5b72-8146-3e9387f74310,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,e0f9f572-1125-503d-8437-22dd48f9f44a,shortage,false,,inventory_history,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20
a1d4c99d-9ddd-5f3e-855e-a3923c26de3f,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,72c91aae-c2e7-510d-98e8-c79d97aa0e3b,shortage,false,,inventory_history,915b9517-c3e0-56bb-9f5b-959c6c507cc4
b73d0257-3792-5eb0-a721-8710e6d28473,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,72c91aae-c2e7-510d-98e8-c79d97aa0e3b,shortage,false,,inventory_history,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b
58cc1b62-6f2b-56a6-8f84-eb10a813b029,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,ced53bf5-5306-58ba-8876-7c29966dbc68,shortage,false,,inventory_history,6400998a-1542-5bd0-baca-290648d04849
b2a400df-27d4-5cfc-a618-4bf4d58a7981,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,ced53bf5-5306-58ba-8876-7c29966dbc68,shortage,false,,inventory_history,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd
086cd31c-60cc-5343-a47a-cd5235efb23b,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,ced53bf5-5306-58ba-8876-7c29966dbc68,shortage,false,,inventory_history,915b9517-c3e0-56bb-9f5b-959c6c507cc4
8da6a132-9c16-5793-a2c9-0557a5560c97,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,58ea9099-256b-5841-a1af-8efc4434bab5,shortage,false,,inventory_history,8517ed2a-3738-5e12-a1bc-f0e872fd3d71
b43c5f2b-a01d-536d-a5d4-1c088cf9caba,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,58ea9099-256b-5841-a1af-8efc4434bab5,shortage,true,2024-08-12 14:00:00+00,inventory_history,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd
bdac7b72-d295-50d3-8de0-22e325ca5b5e,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,a15e27f3-c577-5854-9db2-8f8fa085726f,shortage,false,,inventory_history,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd
35b59b6b-612d-5a88-9f1b-de5af281b4ea,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,a15e27f3-c577-5854-9db2-8f8fa085726f,shortage,false,,inventory_history,81c0642e-2463-5abd-ae26-b4b567d51419
3f7292f1-71f6-5965-a484-4499b60689d9,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,a15e27f3-c577-5854-9db2-8f8fa085726f,shortage,false,,inventory_history,915b9517-c3e0-56bb-9f5b-959c6c507cc4
b3a6458b-3c4f-5c56-88d4-b6e180a4ba8c,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,0eaa1b87-d06b-596f-b366-234a00ec00fe,shortage,false,,inventory_history,6400998a-1542-5bd0-baca-290648d04849
b6047e2e-2166-50c5-87dd-863d93a9c455,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,0eaa1b87-d06b-596f-b366-234a00ec00fe,shortage,false,,inventory_history,22113422-0935-5ebd-b323-7908c0e6bfd5
be8c594f-ecd7-555c-9ff3-950231999c61,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,0eaa1b87-d06b-596f-b366-234a00ec00fe,shortage,false,,inventory_history,81c0642e-2463-5abd-ae26-b4b567d51419
5f2f6580-e0f8-5e7e-87ec-8aab9c1743cf,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,c5dde577-6f03-5d95-9c4a-e958cfbb7e2c,shortage,false,,inventory_history,915b9517-c3e0-56bb-9f5b-959c6c507cc4
2a39655d-1fc9-59a4-831b-362ff8acef01,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,c5dde577-6f03-5d95-9c4a-e958cfbb7e2c,shortage,false,,inventory_history,81c0642e-2463-5abd-ae26-b4b567d51419
52986bc0-8ea0-5620-87b6-ddd74ecec3b4,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,b60a611e-f0b4-5116-9eb4-e95815b9bc27,shortage,false,,inventory_history,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd
37d48315-c538-5d4f-8f86-fc0f9319ec0c,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,b60a611e-f0b4-5116-9eb4-e95815b9bc27,shortage,false,,inventory_history,22113422-0935-5ebd-b323-7908c0e6bfd5
b54767bf-12e4-5c25-8aa2-4e838eb46af5,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,1b190170-f55a-5007-889d-1b82a69ae10d,shortage,false,,inventory_history,81c0642e-2463-5abd-ae26-b4b567d51419
c8d7d199-2a6e-5483-a644-bb0e09be75e7,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,1b190170-f55a-5007-889d-1b82a69ae10d,shortage,false,,inventory_history,22113422-0935-5ebd-b323-7908c0e6bfd5
ea5e00f1-64ed-506a-a4c7-129024ad77d4,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,8ac74570-d6cd-5fc5-a77e-a31eb28a04fe,shortage,false,,inventory_history,915b9517-c3e0-56bb-9f5b-959c6c507cc4
0db505ef-425b-5ca3-ba0d-27a5924278cf,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,8ac74570-d6cd-5fc5-a77e-a31eb28a04fe,shortage,false,,inventory_history,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20
33481a73-bff3-5a6f-9280-5437a9ad6903,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,e438a933-7481-5807-9c43-431398596686,shortage,false,,inventory_history,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b
d627a2d8-c0f4-5f03-898d-8fdc6e626855,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,e438a933-7481-5807-9c43-431398596686,shortage,false,,inventory_history,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd
6f6e8303-1bc0-518a-a7e0-6c37ca6d3b17,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,ccea3a47-76f7-57a4-9a51-20f7f2d51f3b,shortage,false,,inventory_history,8517ed2a-3738-5e12-a1bc-f0e872fd3d71
291d27e7-aee9-53ec-952c-6e2c34f3e4ce,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,ccea3a47-76f7-57a4-9a51-20f7f2d51f3b,shortage,false,,inventory_history,81c0642e-2463-5abd-ae26-b4b567d51419
5a7ef82d-e401-58d3-8554-6ec3ce0527d8,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,ccea3a47-76f7-57a4-9a51-20f7f2d51f3b,shortage,false,,inventory_history,6400998a-1542-5bd0-baca-290648d04849
92f8a146-610b-5199-8b46-7f261e6b8b06,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,17504b17-8a5b-5809-a279-b0625924024c,shortage,false,,inventory_history,6400998a-1542-5bd0-baca-290648d04849
e35c0c3b-ac96-583e-9fe2-fdc0cc31419f,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,17504b17-8a5b-5809-a279-b0625924024c,shortage,false,,inventory_history,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b
47adb162-3c7f-5dc0-b8f1-6be4041cade2,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,17504b17-8a5b-5809-a279-b0625924024c,shortage,false,,inventory_history,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20
3b9f8861-571e-55c9-9033-0b893552a1ee,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,b4d478b8-b82d-5030-9210-9347215e757b,shortage,false,,inventory_history,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b
718b1ca2-414c-53eb-a837-ce2abd615c35,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,b4d478b8-b82d-5030-9210-9347215e757b,shortage,false,,inventory_history,6400998a-1542-5bd0-baca-290648d04849
836db82f-8852-5711-83d0-5188cc1b0c1f,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,90f00e59-8e4a-5477-b27c-e8780144691e,shortage,false,,inventory_history,22113422-0935-5ebd-b323-7908c0e6bfd5
07aba617-2d6b-5055-bd2b-29c1ac49ce48,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,90f00e59-8e4a-5477-b27c-e8780144691e,shortage,false,,inventory_history,6400998a-1542-5bd0-baca-290648d04849
daa83eae-a1a0-5a27-ab37-d390b8edd21f,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,87c5b5bd-48ab-5b21-be1c-6e044f50f0ee,shortage,false,,inventory_history,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20
cf93d621-2be0-573e-9df8-1ca21d6304d3,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,87c5b5bd-48ab-5b21-be1c-6e044f50f0ee,shortage,false,,inventory_history,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b
25cdd92e-66e7-5dc1-a8cf-7fea91a2ca9a,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,87c5b5bd-48ab-5b21-be1c-6e044f50f0ee,shortage,false,,inventory_history,915b9517-c3e0-56bb-9f5b-959c6c507cc4
bd762c2b-8cc7-551a-a626-c61d02014755,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,47d8de96-0ef3-5c36-9d07-e9e9b193cf92,shortage,false,,inventory_history,915b9517-c3e0-56bb-9f5b-959c6c507cc4
89547eae-251c-5d2a-9fa0-b713d4aafcd5,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,47d8de96-0ef3-5c36-9d07-e9e9b193cf92,shortage,true,2024-08-12 14:00:00+00,inventory_history,8517ed2a-3738-5e12-a1bc-f0e872fd3d71
6cd4699d-4ece-5f6e-8d47-8c86df2bd02c,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,d02fabd2-cff6-5d35-9540-c2b1edb2f05f,shortage,false,,inventory_history,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20
aae278b7-50cc-56fe-9c5f-4c8d7b168b04,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,d02fabd2-cff6-5d35-9540-c2b1edb2f05f,shortage,false,,inventory_history,22113422-0935-5ebd-b323-7908c0e6bfd5
5bf72fca-4fba-5cba-ba15-e3292b6b3e95,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,c72cdffc-ae4c-5c11-adf7-28b7d6f927ed,shortage,false,,inventory_history,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b
6b8dcfe8-1670-5a25-8739-9611fb40ca01,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,c72cdffc-ae4c-5c11-adf7-28b7d6f927ed,shortage,false,,inventory_history,8517ed2a-3738-5e12-a1bc-f0e872fd3d71
7908aae5-14a5-5784-b617-e10f4ac3bb43,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,c72cdffc-ae4c-5c11-adf7-28b7d6f927ed,shortage,false,,inventory_history,81c0642e-2463-5abd-ae26-b4b567d51419
605a93da-bdd6-5da4-8449-7df92ea3dfec,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,8b8dba96-e976-5712-aa2d-878befa4f1ee,shortage,false,,inventory_history,81c0642e-2463-5abd-ae26-b4b567d51419
e5277d3e-7cb0-56bb-8bdf-128b2dd81656,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,8b8dba96-e976-5712-aa2d-878befa4f1ee,shortage,false,,inventory_history,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20
b7bbaa84-ab7d-59df-b493-fc60fd0d48c3,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,8b8dba96-e976-5712-aa2d-878befa4f1ee,shortage,false,,inventory_history,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd
a5b2bd2a-77c1-5b35-8b9d-c417653c0a4a,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,c4e008eb-8eca-5e69-b63e-8e099939a7fe,shortage,false,,inventory_history,915b9517-c3e0-56bb-9f5b-959c6c507cc4
723daf47-1cf8-597a-933d-81fd5b74c7fb,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,c4e008eb-8eca-5e69-b63e-8e099939a7fe,shortage,false,,inventory_history,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b
c343a4c4-4aa4-539f-a04b-011c80e828cf,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,c4e008eb-8eca-5e69-b63e-8e099939a7fe,shortage,false,,inventory_history,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20
75cbf917-2cb1-57fe-885f-fe6d3e86a1e1,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,b9c6fea6-7304-5306-856f-fdd49664f1a8,shortage,false,,inventory_history,81c0642e-2463-5abd-ae26-b4b567d51419
9f3199cd-f3c6-5e8c-a6df-429743bbfb23,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,b9c6fea6-7304-5306-856f-fdd49664f1a8,shortage,false,,inventory_history,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b
c1c8b8e5-e3e4-5b67-bb2c-45333557f67b,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,b9c6fea6-7304-5306-856f-fdd49664f1a8,shortage,false,,inventory_history,8517ed2a-3738-5e12-a1bc-f0e872fd3d71
6a735c3e-aad3-5245-8e5a-ac914617f09d,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,10930b22-4113-5dde-90cc-43d2b7323a25,shortage,false,,inventory_history,915b9517-c3e0-56bb-9f5b-959c6c507cc4
4a9d2506-546e-5634-bc23-ae076082360d,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,10930b22-4113-5dde-90cc-43d2b7323a25,shortage,false,,inventory_history,81c0642e-2463-5abd-ae26-b4b567d51419
752ecf43-b961-5f95-8280-f3b1f05218ff,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,10930b22-4113-5dde-90cc-43d2b7323a25,shortage,false,,inventory_history,6400998a-1542-5bd0-baca-290648d04849
705552be-6dfd-53bb-9312-592aedb6ce04,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,4ed6637a-0c47-52b4-acca-005406605d8b,shortage,false,,inventory_history,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b
7ea69c3c-3c8f-5715-97b5-3aeff57d19c4,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,4ed6637a-0c47-52b4-acca-005406605d8b,shortage,false,,inventory_history,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd
6c8ff12a-ce04-5c20-969b-4dd968bbddc7,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,81007133-4547-56b7-8dfe-4662bdcbfa8e,shortage,false,,inventory_history,22113422-0935-5ebd-b323-7908c0e6bfd5
fa87d398-e27d-5119-9b4d-2ffa7ad32b95,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,81007133-4547-56b7-8dfe-4662bdcbfa8e,shortage,false,,inventory_history,8517ed2a-3738-5e12-a1bc-f0e872fd3d71
30547166-0a61-51cd-9488-f6c88f13d677,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,cf0d9e3c-0f27-5339-a796-26871be6a032,shortage,false,,inventory_history,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20
d3c3cde7-a57b-5dcd-9735-e324d59efdfd,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,cf0d9e3c-0f27-5339-a796-26871be6a032,shortage,false,,inventory_history,22113422-0935-5ebd-b323-7908c0e6bfd5
3da4f8ef-9b36-598a-acae-607008bf0ebd,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,dcaf6d65-1ed6-5574-9eae-16f429e25177,shortage,false,,inventory_history,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b
f3b6309b-38ad-595e-82ce-4f4512520d8c,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,dcaf6d65-1ed6-5574-9eae-16f429e25177,shortage,false,,inventory_history,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20
a0109eca-3b0f-5a8d-9d7f-07b2bbcab238,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,e6a1966e-2b04-585e-b678-8338192096e7,shortage,false,,inventory_history,8517ed2a-3738-5e12-a1bc-f0e872fd3d71
02cac2ac-f42e-5b07-b802-0651e4ce9816,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,e6a1966e-2b04-585e-b678-8338192096e7,shortage,false,,inventory_history,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd
55b4ef12-0de8-5c4b-97e2-4153121d2c15,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,e6a1966e-2b04-585e-b678-8338192096e7,shortage,false,,inventory_history,915b9517-c3e0-56bb-9f5b-959c6c507cc4
7feede6e-8002-504d-bdda-6acb3d385a16,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,9805a12a-6eda-54f1-80d1-e331f9c1839a,shortage,false,,inventory_history,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20
0ae55462-b4b8-5e28-a5eb-7d5cc1115c5a,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,9805a12a-6eda-54f1-80d1-e331f9c1839a,shortage,false,,inventory_history,8517ed2a-3738-5e12-a1bc-f0e872fd3d71
b41d14a1-3c4d-5dd6-824b-d0e90a61df53,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,cb33f25f-362a-53f4-a63f-e649f9fb87cf,shortage,false,,inventory_history,6400998a-1542-5bd0-baca-290648d04849
c9919abd-b5cd-5afa-a516-31c99ebfa37e,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,cb33f25f-362a-53f4-a63f-e649f9fb87cf,shortage,false,,inventory_history,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd
aca90ccd-c8bc-5e1b-ad59-b71831b9978d,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,867466af-cf6c-55d4-9257-4b223f91e5a6,shortage,false,,inventory_history,6400998a-1542-5bd0-baca-290648d04849
76ae621f-c9ad-54d3-8e6c-60df994694e1,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,867466af-cf6c-55d4-9257-4b223f91e5a6,shortage,false,,inventory_history,22113422-0935-5ebd-b323-7908c0e6bfd5
63a4bf03-fd82-55e3-b336-bb7ba529fa2b,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,867466af-cf6c-55d4-9257-4b223f91e5a6,shortage,false,,inventory_history,915b9517-c3e0-56bb-9f5b-959c6c507cc4
875e1537-6637-51e8-beb0-1952e1c87a1b,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,7e80c0f9-a335-5d2d-b355-d5f727f7d674,shortage,false,,inventory_history,8517ed2a-3738-5e12-a1bc-f0e872fd3d71
d7286397-d8a3-5c0c-9c13-6baf609196a8,723e7b6d-deec-5ad6-920c-84d03647a5c9,product,7e80c0f9-a335-5d2d-b355-d5f727f7d674,shortage,false,,inventory_history,6400998a-1542-5bd0-baca-290648d04849
